Estación : MALINOWSKY
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,INAMBARI
Latitud :,12°56'2.8'',Longitud :,69°31'3'',Altitud :,220 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8336C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/09/01,00:00,24.7,0.0,99,49,0.0
2021/09/01,01:00,24.3,0.0,99,18,0.0
2021/09/01,02:00,23.9,0.0,99,18,0.0
2021/09/01,03:00,23.5,0.0,99,34,0.0
2021/09/01,04:00,23.2,0.0,99,351,0.0
2021/09/01,05:00,23.0,0.0,99,360,0.0
2021/09/01,06:00,22.7,0.0,100,360,0.0
2021/09/01,07:00,22.7,0.0,100,360,0.0
2021/09/01,08:00,22.9,0.0,100,242,0.0
2021/09/01,09:00,24.4,0.0,97,253,0.2
2021/09/01,10:00,26.4,0.0,82,184,0.2
2021/09/01,11:00,30.4,0.0,68,162,0.0
2021/09/01,12:00,33.0,0.0,63,191,0.1
2021/09/01,13:00,34.6,0.0,56,233,0.2
2021/09/01,14:00,35.3,0.0,51,149,0.4
2021/09/01,15:00,35.8,0.0,50,48,0.1
2021/09/01,16:00,34.9,0.0,52,18,0.0
2021/09/01,17:00,32.7,0.0,66,295,0.0
2021/09/01,18:00,30.7,0.0,77,45,0.0
2021/09/01,19:00,29.2,0.0,87,44,0.0
2021/09/01,20:00,27.7,0.0,94,49,0.0
2021/09/01,21:00,26.8,0.0,97,49,0.0
2021/09/01,22:00,26.2,0.0,98,49,0.0
2021/09/01,23:00,25.7,0.0,98,6,0.0
2021/09/02,00:00,25.2,0.0,98,278,0.0
2021/09/02,01:00,24.7,0.0,98,335,0.0
2021/09/02,02:00,24.5,0.0,99,360,0.0
2021/09/02,03:00,24.2,0.0,99,315,0.0
2021/09/02,04:00,23.8,0.0,99,14,0.0
2021/09/02,05:00,23.5,0.0,99,26,0.0
2021/09/02,06:00,23.2,0.0
