Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : FLOR DE PUNGA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,CAPELO
Latitud :,5°24'19.82'',Longitud :,74°9'32.79'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105092
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-09-01,S/D,22.2,91.9,0.0
2024-09-02,S/D,20.6,87.5,0.0
2024-09-03,S/D,22,89.1,0.0
2024-09-04,S/D,21.4,91.1,0.0
2024-09-05,S/D,22.6,93.9,22.2
2024-09-06,S/D,21,91.0,0.0
2024-09-07,S/D,21.6,91.8,0.0
2024-09-08,S/D,23.4,86.5,0.0
2024-09-09,S/D,22.2,86.1,0.0
2024-09-10,S/D,22.4,88.0,0.0
2024-09-11,S/D,22.4,89.1,0.0
2024-09-12,S/D,23,86.7,0.0
2024-09-13,S/D,23.2,87.0,0.0
2024-09-14,S/D,23,85.8,19.4
2024-09-15,S/D,24,81.9,0.0
2024-09-16,S/D,21.4,84.9,0.0
2024-09-17,S/D,21.6,82.7,0.0
2024-09-18,S/D,22.4,87.8,0.0
2024-09-19,S/D,22.2,93.1,0.0
2024-09-20,S/D,23,87.0,0.0
2024-09-21,S/D,22.4,90.5,2.5
2024-09-22,S/D,21.6,90.5,0.0
2024-09-23,S/D,22,83.0,0.0
2024-09-24,S/D,23.6,89.3,0.0
2024-09-25,S/D,23.2,85.5,0.0
2024-09-26,S/D,23.4,85.6,0.0
2024-09-27,S/D,23.8,87.4,46.5
2024-09-28,S/D,21,89.0,0.0
2024-09-29,S/D,23,88.0,0.0
2024-09-30,S/D,22.6,86.5,41.5
