Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : FLOR DE PUNGA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,CAPELO
Latitud :,5°24'19.82'',Longitud :,74°9'32.79'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105092
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-12-01,S/D,23,91.5,0.0
2024-12-02,S/D,23.4,84.9,2.3
2024-12-03,S/D,23.6,86.1,0.0
2024-12-04,S/D,22.6,89.7,0.0
2024-12-05,S/D,21.6,92.2,0.0
2024-12-06,S/D,21.8,87.7,23.0
2024-12-07,S/D,22,92.7,14.7
2024-12-08,S/D,20,S/D,8.4
2024-12-09,S/D,21,91.3,2.3
2024-12-10,S/D,22,94.4,26.5
2024-12-11,S/D,21,89.1,0.0
2024-12-12,S/D,20.6,92.1,0.0
2024-12-13,S/D,22.4,89.9,21.1
2024-12-14,S/D,22,90.8,24.3
2024-12-15,S/D,21.6,92.8,74.1
2024-12-16,S/D,20.2,95.9,11.3
2024-12-17,S/D,20.6,93.1,24.9
2024-12-18,S/D,20.4,96.4,0.0
2024-12-19,S/D,21.6,88.2,0.0
2024-12-20,S/D,21,92.8,0.0
2024-12-21,S/D,21.8,88.9,0.0
2024-12-22,S/D,20.4,95.4,24.7
2024-12-23,S/D,21.2,89.4,4.0
2024-12-24,S/D,21.6,87.1,0.0
2024-12-25,S/D,22.2,89.5,0.0
2024-12-26,S/D,22.2,S/D,52.2
2024-12-27,S/D,19.6,95.6,0.0
2024-12-28,S/D,20.6,87.4,0.0
2024-12-29,S/D,22,S/D,20.7
2024-12-30,S/D,22.4,89.9,0.0
2024-12-31,S/D,21.6,86.7,12.2
