Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : FLOR DE PUNGA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,CAPELO
Latitud :,5°24'19.82'',Longitud :,74°9'32.79'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105092
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-06-01,32.8,23.2,88.1,0.0
2023-06-02,28.4,22,95.7,18.6
2023-06-03,33,21.2,89.4,S/D
2023-06-04,S/D,S/D,S/D,S/D
2023-06-05,34,22,88.7,3.5
2023-06-06,32.2,23,89.6,8.5
2023-06-07,31.8,23.2,91.5,0.0
2023-06-08,32,23.4,91.2,0.0
2023-06-09,33,23,89.2,0.0
2023-06-10,32.8,23,92.2,S/D
2023-06-11,S/D,S/D,S/D,S/D
2023-06-12,33.8,22.2,83.6,0.0
2023-06-13,32.8,22,89.0,9.2
2023-06-14,27.4,S/D,90.6,0.0
2023-06-15,20.2,13.8,86.5,0.0
2023-06-16,27.4,14.8,87.6,0.0
2023-06-17,29.2,18.2,89.4,S/D
2023-06-18,S/D,S/D,S/D,S/D
2023-06-19,32.4,20,89.3,0.0
2023-06-20,33,21.2,89.1,0.0
2023-06-21,31.6,22,88.9,0.0
2023-06-22,33.6,21,87.4,0.0
2023-06-23,33.8,21.4,92.5,0.0
2023-06-24,33,21.2,91.2,S/D
2023-06-25,S/D,S/D,S/D,S/D
2023-06-26,32,21.4,89.1,0.0
2023-06-27,32.2,21.4,94.8,0.0
2023-06-28,33.2,21,91.1,S/D
2023-06-29,S/D,S/D,S/D,S/D
2023-06-30,33.8,21.2,90.6,0.0
