Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : FLOR DE PUNGA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,CAPELO
Latitud :,5°24'19.82'',Longitud :,74°9'32.79'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105092
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-08-01,S/D,21.6,89.8,0.0
2024-08-02,S/D,21,88.1,4.7
2024-08-03,S/D,21.2,85.7,0.0
2024-08-04,S/D,21.8,90.0,0.0
2024-08-05,S/D,22.2,92.1,0.0
2024-08-06,S/D,22,90.8,0.0
2024-08-07,S/D,22,91.2,0.0
2024-08-08,S/D,22.6,87.9,0.0
2024-08-09,S/D,22.2,89.8,46.0
2024-08-10,S/D,20.2,92.2,7.2
2024-08-11,S/D,18,87.7,0.0
2024-08-12,S/D,19.6,89.8,0.0
2024-08-13,S/D,20.4,85.0,0.0
2024-08-14,S/D,20.6,86.7,0.0
2024-08-15,S/D,21,86.9,0.0
2024-08-16,S/D,21,85.1,0.0
2024-08-17,S/D,21.2,78.6,0.0
2024-08-18,S/D,22,85.5,0.0
2024-08-19,S/D,22.6,86.2,0.0
2024-08-20,S/D,21,88.1,0.0
2024-08-21,S/D,22.6,80.9,0.0
2024-08-22,S/D,22.4,81.5,0.0
2024-08-23,S/D,22.2,80.8,0.0
2024-08-24,S/D,23,83.5,0.0
2024-08-25,S/D,23,84.9,34.6
2024-08-26,S/D,19,84.4,0.0
2024-08-27,S/D,19.4,85.6,0.0
2024-08-28,S/D,19,88.0,0.0
2024-08-29,S/D,21.2,88.1,0.0
2024-08-30,S/D,21.4,87.5,0.0
2024-08-31,S/D,21.2,85.2,0.0
