Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : FLOR DE PUNGA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,CAPELO
Latitud :,5°24'19.82'',Longitud :,74°9'32.79'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105092
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-05-01,S/D,S/D,83.8,0.0
2025-05-02,S/D,S/D,87.0,0.0
2025-05-03,S/D,S/D,82.9,0.0
2025-05-04,S/D,S/D,S/D,18.9
2025-05-05,S/D,S/D,85.9,132.4
2025-05-06,S/D,S/D,82.8,0.0
2025-05-07,S/D,S/D,83.5,0.0
2025-05-08,S/D,S/D,85.7,0.0
2025-05-09,S/D,S/D,82.1,0.0
2025-05-10,S/D,S/D,83.1,0.0
2025-05-11,S/D,S/D,86.5,7.4
2025-05-12,S/D,S/D,90.3,0.0
2025-05-13,S/D,S/D,86.8,4.5
2025-05-14,S/D,S/D,87.3,14.6
2025-05-15,S/D,S/D,91.5,24.6
2025-05-16,S/D,S/D,87.9,30.7
2025-05-17,S/D,S/D,91.6,0.0
2025-05-18,S/D,S/D,90.1,0.0
2025-05-19,S/D,S/D,86.5,41.5
2025-05-20,S/D,S/D,88.3,0.0
2025-05-21,S/D,S/D,88.0,32.1
2025-05-22,S/D,S/D,87.7,6.6
2025-05-23,S/D,S/D,90.3,13.7
2025-05-24,S/D,S/D,88.3,10.6
2025-05-25,S/D,S/D,90.3,0.0
2025-05-26,S/D,S/D,87.6,0.0
2025-05-27,S/D,S/D,88.2,0.0
2025-05-28,S/D,S/D,93.5,6.2
2025-05-29,S/D,S/D,87.9,11.0
2025-05-30,S/D,S/D,89.5,0.0
2025-05-31,S/D,S/D,89.9,0.0
