Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MANITI
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
Latitud :,3°31'13.09'',Longitud :,72°50'27.13'',Altitud :,125 msnm.
Tipo :,PE - Meteorológica,Código :,103009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2026-02-01,S/D,22.8,93.4,20.2
2026-02-02,S/D,22.6,94.0,19.8
2026-02-03,S/D,23.2,92.3,0.0
2026-02-04,S/D,23,93.5,6.2
2026-02-05,S/D,23.4,93.4,39.3
2026-02-06,S/D,22.4,89.9,0.0
2026-02-07,S/D,23.2,91.4,17.2
2026-02-08,S/D,22.8,87.5,6.8
2026-02-09,S/D,23.2,90.7,0.0
2026-02-10,S/D,22.6,88.6,7.0
2026-02-11,S/D,23.2,90.9,4.4
2026-02-12,S/D,23.6,85.4,11.5
2026-02-13,S/D,23,92.9,84.6
2026-02-14,S/D,22,97.3,10.2
2026-02-15,S/D,22.2,89.1,0.0
2026-02-16,S/D,22.6,90.3,11.2
2026-02-17,S/D,22.8,95.8,13.1
2026-02-18,S/D,22.2,91.7,1.3
2026-02-19,S/D,22.4,95.2,2.6
2026-02-20,S/D,23.2,91.9,2.0
2026-02-21,S/D,22,94.0,13.9
2026-02-22,S/D,22.4,92.1,0.0
2026-02-23,S/D,22.8,93.6,0.0
2026-02-24,S/D,23.2,90.9,11.1
2026-02-25,S/D,23,93.1,16.0
2026-02-26,S/D,21.4,90.5,0.0
2026-02-27,S/D,22,87.4,0.0
2026-02-28,S/D,23.8,89.8,0.0
