Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MANITI
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
Latitud :,3°31'13.09'',Longitud :,72°50'27.13'',Altitud :,125 msnm.
Tipo :,PE - Meteorológica,Código :,103009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-03-01,32.6,23.2,82.1,0.0
2020-03-02,32.8,23.4,82.6,0.0
2020-03-03,34.6,22.8,81.8,41.0
2020-03-04,32.2,23.2,S/D,21.0
2020-03-05,31.8,23.8,S/D,1.0
2020-03-06,31.2,24,86.8,0.0
2020-03-07,31.4,23.2,S/D,0.0
2020-03-08,32,22.6,89.1,0.0
2020-03-09,28.2,23.8,92.0,26.0
2020-03-10,26.4,23,91.6,2.0
2020-03-11,31.6,23.2,S/D,4.0
2020-03-12,35.8,23.4,83.9,0.0
2020-03-13,34.8,23.2,83.5,7.0
2020-03-14,32.6,24,84.8,0.0
2020-03-15,34.6,23,84.6,14.0
2020-03-16,32,22.2,87.1,0.0
2020-03-17,29.8,22,S/D,0.0
2020-03-18,30,21.4,S/D,0.0
2020-03-19,34,22,84.6,0.0
2020-03-20,35,22.4,84.2,0.0
2020-03-21,34.8,22.2,84.6,0.0
2020-03-22,35,23,82.3,0.0
2020-03-23,33.2,22.8,84.8,10.0
2020-03-24,32.8,22.6,87.4,0.0
2020-03-25,34.6,21.2,83.7,0.0
2020-03-26,33.6,22.4,83.1,0.0
2020-03-27,35.8,21.8,81.6,34.0
2020-03-28,33.2,22,82.7,30.0
2020-03-29,27.4,21.6,96.7,45.0
2020-03-30,30,22.6,91.3,16.0
2020-03-31,31.2,22.2,87.3,15.0
