Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MANITI
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
Latitud :,3°31'13.09'',Longitud :,72°50'27.13'',Altitud :,125 msnm.
Tipo :,PE - Meteorológica,Código :,103009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-10-01,S/D,22,87.8,0.7
2025-10-02,S/D,22.4,91.4,0.0
2025-10-03,S/D,22.8,95.7,13.5
2025-10-04,S/D,22.2,89.0,1.0
2025-10-05,S/D,21.2,82.3,0.0
2025-10-06,S/D,22.6,95.7,4.8
2025-10-07,S/D,22.2,84.5,0.0
2025-10-08,S/D,22.4,89.9,1.7
2025-10-09,S/D,23,90.3,0.3
2025-10-10,S/D,22,86.9,1.5
2025-10-11,S/D,22.6,85.8,3.4
2025-10-12,S/D,22.2,83.9,0.3
2025-10-13,S/D,23,95.7,10.1
2025-10-14,S/D,20.2,88.5,7.0
2025-10-15,S/D,23.2,88.9,24.2
2025-10-16,S/D,23,94.4,29.7
2025-10-17,S/D,22.6,92.3,3.2
2025-10-18,S/D,22.8,87.4,6.0
2025-10-19,S/D,22.2,86.4,0.0
2025-10-20,S/D,20.8,87.7,0.0
2025-10-21,S/D,22.2,89.4,16.7
2025-10-22,S/D,22,90.3,50.0
2025-10-23,S/D,22.8,92.6,2.3
2025-10-24,S/D,22.4,90.6,0.0
2025-10-25,S/D,22,90.6,0.0
2025-10-26,S/D,23,86.0,3.9
2025-10-27,S/D,23.8,92.2,1.6
2025-10-28,S/D,24.2,89.3,18.5
2025-10-29,S/D,22.4,96.3,14.3
2025-10-30,S/D,22,94.4,0.0
2025-10-31,S/D,22.4,88.7,0.0
