Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MANITI
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
Latitud :,3°31'13.09'',Longitud :,72°50'27.13'',Altitud :,125 msnm.
Tipo :,PE - Meteorológica,Código :,103009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-06-01,30,19.6,85.0,0.0
2020-06-02,31.8,20.4,83.5,19.0
2020-06-03,30.4,20.2,89.1,22.0
2020-06-04,32.4,19.4,S/D,29.0
2020-06-05,31.8,20.2,S/D,14.5
2020-06-06,31.2,20.4,83.0,5.0
2020-06-07,32.6,19.4,82.9,0.0
2020-06-08,31.8,19.8,84.8,0.0
2020-06-09,31.8,19.4,81.8,0.0
2020-06-10,34.2,18.8,80.8,0.0
2020-06-11,34.4,17.6,83.5,0.0
2020-06-12,31,19,81.9,0.0
2020-06-13,34.2,18.6,S/D,0.0
2020-06-14,31.4,19.4,90.5,24.5
2020-06-15,28.4,20.2,87.6,6.5
2020-06-16,30.1,20.6,84.2,2.5
2020-06-17,31.2,18.2,S/D,0.0
2020-06-18,31.8,18.8,84.2,3.0
2020-06-19,32.8,19.8,79.5,0.5
2020-06-20,31.8,20.2,84.8,0.0
2020-06-21,31,19.4,S/D,0.0
2020-06-22,32.6,19.8,82.2,43.0
2020-06-23,29.2,20.4,87.7,38.5
2020-06-24,30,19.4,S/D,0.0
2020-06-25,31.2,19.6,S/D,15.0
2020-06-26,30.6,20,84.7,36.0
2020-06-27,29.6,20.2,86.7,11.0
2020-06-28,31.2,19.4,S/D,7.0
2020-06-29,30.4,19.2,90.0,11.0
2020-06-30,28.8,20.2,89.6,7.0
