Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MANITI
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
Latitud :,3°31'13.09'',Longitud :,72°50'27.13'',Altitud :,125 msnm.
Tipo :,PE - Meteorológica,Código :,103009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-11-01,S/D,22.2,86.3,0.0
2025-11-02,S/D,23,87.1,0.0
2025-11-03,S/D,23.6,88.6,2.5
2025-11-04,S/D,23.2,90.8,49.4
2025-11-05,S/D,22.8,91.4,0.0
2025-11-06,S/D,22.2,92.1,0.0
2025-11-07,S/D,22.8,84.8,0.0
2025-11-08,S/D,23,84.5,0.0
2025-11-09,S/D,23.6,88.9,5.6
2025-11-10,S/D,23.4,91.4,0.0
2025-11-11,S/D,23.8,89.2,0.0
2025-11-12,S/D,22.6,90.0,0.0
2025-11-13,S/D,23.6,90.6,0.0
2025-11-14,S/D,23.4,88.9,27.0
2025-11-15,S/D,23.2,97.3,82.3
2025-11-16,S/D,22.8,91.9,0.0
2025-11-17,S/D,23.2,92.7,0.0
2025-11-18,S/D,23.4,94.6,20.0
2025-11-19,S/D,22.2,91.3,9.4
2025-11-20,S/D,23,91.4,0.0
2025-11-21,S/D,22,91.0,0.0
2025-11-22,S/D,23.4,91.4,14.6
2025-11-23,S/D,23.2,93.3,4.8
2025-11-24,S/D,23.8,92.9,29.4
2025-11-25,S/D,23,94.9,1.3
2025-11-26,S/D,22.4,94.0,0.0
2025-11-27,S/D,23.4,97.8,87.5
2025-11-28,S/D,22.8,93.4,0.0
2025-11-29,S/D,21.4,89.4,0.0
2025-11-30,S/D,23,88.2,0.0
