Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MANITI
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
Latitud :,3°31'13.09'',Longitud :,72°50'27.13'',Altitud :,125 msnm.
Tipo :,PE - Meteorológica,Código :,103009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-02-01,S/D,S/D,89.8,0.6
2025-02-02,S/D,S/D,91.6,0.0
2025-02-03,S/D,S/D,85.5,4.4
2025-02-04,S/D,S/D,92.9,0.8
2025-02-05,S/D,S/D,96.3,46.6
2025-02-06,S/D,S/D,93.0,0.0
2025-02-07,S/D,S/D,96.3,10.8
2025-02-08,S/D,S/D,88.9,5.8
2025-02-09,S/D,S/D,87.9,0.0
2025-02-10,S/D,S/D,92.6,0.0
2025-02-11,S/D,S/D,96.3,13.2
2025-02-12,S/D,S/D,92.5,38.0
2025-02-13,S/D,S/D,97.3,10.6
2025-02-14,S/D,S/D,90.4,0.0
2025-02-15,S/D,S/D,90.4,0.0
2025-02-16,S/D,S/D,87.7,0.0
2025-02-17,S/D,S/D,97.8,45.1
2025-02-18,S/D,S/D,92.7,0.6
2025-02-19,S/D,S/D,92.7,23.4
2025-02-20,S/D,S/D,91.6,14.7
2025-02-21,S/D,S/D,92.2,10.4
2025-02-22,S/D,S/D,91.8,1.2
2025-02-23,S/D,S/D,93.9,1.0
2025-02-24,S/D,S/D,90.2,0.0
2025-02-25,S/D,S/D,89.7,0.9
2025-02-26,S/D,S/D,86.5,13.7
2025-02-27,S/D,S/D,90.3,0.0
2025-02-28,S/D,S/D,90.9,3.4
