Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MANITI
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
Latitud :,3°31'13.09'',Longitud :,72°50'27.13'',Altitud :,125 msnm.
Tipo :,PE - Meteorológica,Código :,103009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-07-01,S/D,22.2,92.5,0.0
2025-07-02,S/D,19.2,95.4,0.4
2025-07-03,S/D,19.4,92.2,0.0
2025-07-04,S/D,20,92.5,0.0
2025-07-05,S/D,18.6,88.8,1.8
2025-07-06,S/D,19.4,89.7,1.6
2025-07-07,S/D,21.4,97.3,22.2
2025-07-08,S/D,22.2,90.6,0.3
2025-07-09,S/D,22.4,93.8,5.9
2025-07-10,S/D,20,92.6,1.7
2025-07-11,S/D,21.2,94.3,8.8
2025-07-12,S/D,21.4,91.1,0.0
2025-07-13,S/D,20.4,88.6,0.0
2025-07-14,S/D,22,92.1,0.0
2025-07-15,S/D,21.8,89.1,0.0
2025-07-16,S/D,21.6,91.8,0.3
2025-07-17,S/D,23,95.7,27.0
2025-07-18,S/D,22.4,93.0,32.0
2025-07-19,S/D,22.2,92.9,0.0
2025-07-20,S/D,19.4,89.1,0.0
2025-07-21,S/D,20.8,89.8,19.5
2025-07-22,S/D,21.4,89.8,0.0
2025-07-23,S/D,21.6,90.2,5.2
2025-07-24,S/D,21.4,91.7,0.0
2025-07-25,S/D,22.4,87.8,0.0
2025-07-26,S/D,22.6,86.3,7.2
2025-07-27,S/D,21.8,90.5,22.8
2025-07-28,S/D,22.2,89.4,11.1
2025-07-29,S/D,22.6,91.6,0.0
2025-07-30,S/D,21.8,90.1,14.5
2025-07-31,S/D,22,91.2,0.8
