Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MANITI
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
Latitud :,3°31'13.09'',Longitud :,72°50'27.13'',Altitud :,125 msnm.
Tipo :,PE - Meteorológica,Código :,103009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-06-01,S/D,19.6,87.2,0.0
2025-06-02,S/D,18.8,92.8,2.0
2025-06-03,S/D,20.4,89.7,6.0
2025-06-04,S/D,21.4,88.4,3.6
2025-06-05,S/D,22.2,93.0,108.8
2025-06-06,S/D,22.8,93.9,4.9
2025-06-07,S/D,23,92.5,43.4
2025-06-08,S/D,22.4,95.8,0.0
2025-06-09,S/D,22,92.7,0.0
2025-06-10,S/D,22.8,90.4,5.0
2025-06-11,S/D,23.2,96.4,8.6
2025-06-12,S/D,22.6,95.7,0.4
2025-06-13,S/D,21.8,87.6,0.0
2025-06-14,S/D,21,83.4,8.6
2025-06-15,S/D,21.8,91.8,4.2
2025-06-16,S/D,23.2,92.4,1.8
2025-06-17,S/D,22.8,89.6,15.9
2025-06-18,S/D,23.2,90.9,0.3
2025-06-19,S/D,23.4,93.9,2.2
2025-06-20,S/D,22.2,91.7,9.6
2025-06-21,S/D,23,92.4,0.0
2025-06-22,S/D,22.4,90.9,0.0
2025-06-23,S/D,21.6,90.0,0.0
2025-06-24,S/D,21.4,94.6,0.8
2025-06-25,S/D,22.4,91.9,8.5
2025-06-26,S/D,21,95.1,27.1
2025-06-27,S/D,22,95.7,14.0
2025-06-28,S/D,21.6,94.4,4.7
2025-06-29,S/D,21.8,89.9,28.1
2025-06-30,S/D,21.6,93.4,21.9
