Estación : ENAPU PERU
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
Tipo :,EHMA - Hidrológica,Código :,47252718
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2022/07/01,00:00,S/D,0.0
2022/07/01,01:00,S/D,0.0
2022/07/01,02:00,S/D,0.0
2022/07/01,03:00,S/D,0.0
2022/07/01,04:00,S/D,0.0
2022/07/01,05:00,S/D,0.0
2022/07/01,06:00,S/D,0.0
2022/07/01,07:00,S/D,0.0
2022/07/01,12:00,S/D,0.0
2022/07/01,13:00,S/D,0.0
2022/07/01,14:00,S/D,0.0
2022/07/01,15:00,S/D,0.0
2022/07/01,16:00,S/D,2.7
2022/07/01,17:00,S/D,0.0
2022/07/01,18:00,S/D,0.0
2022/07/01,19:00,S/D,0.0
2022/07/01,20:00,S/D,0.0
2022/07/01,21:00,S/D,0.0
2022/07/01,22:00,S/D,0.0
2022/07/01,23:00,S/D,0.0
2022/07/02,00:00,S/D,0.0
2022/07/02,01:00,S/D,0.0
2022/07/02,03:00,S/D,0.0
2022/07/02,04:00,S/D,0.0
2022/07/02,05:00,S/D,0.0
2022/07/02,06:00,S/D,0.0
2022/07/02,07:00,S/D,0.0
2022/07/02,12:00,S/D,0.0
2022/07/02,16:00,S/D,0.0
2022/07/02,17:00,S/D,0.0
2022/07/02,18:00,S/D,0.0
2022/07/02,19:00,S/D,0.0
2022/07/02,20:00,S/D,0.0
2022/07/02,21:00,S/D,0.0
2022/07/02,22:00,S/D,0.0
2022/07/02,23:00,S/D,0.0
2022/07/03,00:00,S/D,0.0
2022/07/03,01:00,S/D,0.0
2022/07/03,02:00,S/D,0.0
2022/07/03,03:00,S/D,0.0
2022/07/03,04:00,S/D,0.0
2022/07/03,07:00,S/D,0.0
2022/07/03,08:00,S/D,0.0
2022/07/03,09:00,S/D,0.0
2022/07/03,12:00,S/D,0.0
2022/07/03,14:00,S/D,0.3
2022/07/03,16:00,S/D,0.0
2022/07/03,17:00,S/D,0.0
2022/07/03,18:00,S/D,0.0
2022/07/03,19:00,S/D,0.0
2022/07/03,20:00,S/D,0.0
2022/07/03,21:00,S/D,1.8
2022/07/03,22:00,S/D,0.0
2022/07/03,23:00,S/D,0.0
2022/07/04,00:00,S/D,0.0
2022/07/04,01:00,S/D,0.0
2022/07/04,02:00,S/D,0.0
2022/07/04,03:00,S/D,0.0
2022/07/04,04:00,S/D,0.0
2022/07/04,05:00,S/D,0.0
2022/07/04,06:00,S/D,0.0
2022/07/04,07:00,S/D,0.0
2022/07/04,08:00,S/D,0.0
2022/07/04,16:00,S/D,0.0
2022/07/04,17:00,S/D,0.0
2022/07/04,18:00,S/D,0.0
2022/07/04,19:00,S/D,0.0
2022/07/04,20:00,S/D,0.0
2022/07/04,21:00,S/D,0.0
2022/07/04,22:00,S/D,0.0
2022/07/04,23:00,S/D,0.0
2022/07/05,00:00,S/D,0.0
2022/07/05,01:00,S/D,0.0
2022/07/05,02:00,S/D,0.0
2022/07/05,03:00,S/D,0.0
2022/07/05,04:00,S/D,0.0
2022/07/05,05:00,S/D,0.0
2022/07/05,06:00,S/D,0.0
2022/07/05,07:00,S/D,0.0
2022/07/05,08:00,S/D,0.0
2022/07/05,09:00,S/D,0.0
2022/07/05,14:00,S/D,0.0
2022/07/05,15:00,S/D,0.0
2022/07/05,16:00,S/D,0.0
2022/07/05,17:00,S/D,0.0
2022/07/05,18:00,S/D,7.2
2022/07/05,19:00,S/D,0.0
2022/07/05,20:00,S/D,0.0
2022/07/05,21:00,S/D,0.0
2022/07/05,22:00,S/D,0.0
2022/07/05,23:00,S/D,0.0
2022/07/06,00:00,S/D,0.0
2022/07/06,01:00,S/D,0.0
2022/07/06,02:00,S/D,0.0
2022/07/06,03:00,S/D,0.0
2022/07/06,04:00,S/D,0.0
2022/07/06,05:00,S/D,0.0
2022/07/06,06:00,S/D,0.0
2022/07/06,07:00,S/D,0.0
2022/07/06,08:00,S/D,0.0
2022/07/06,15:00,S/D,0.0
2022/07/06,16:00,S/D,0.0
2022/07/06,17:00,S/D,0.0
2022/07/06,18:00,S/D,0.0
2022/07/06,19:00,S/D,0.0
2022/07/06,20:00,S/D,0.0
2022/07/06,21:00,S/D,0.0
2022/07/06,22:00,S/D,0.0
2022/07/06,23:00,S/D,0.0
2022/07/07,00:00,S/D,0.0
2022/07/07,01:00,S/D,0.0
2022/07/07,02:00,S/D,0.0
2022/07/07,03:00,S/D,0.0
2022/07/07,04:00,S/D,0.0
2022/07/07,05:00,S/D,0.0
2022/07/07,06:00,S/D,0.0
2022/07/07,07:00,S/D,0.0
2022/07/07,12:00,S/D,0.0
2022/07/07,15:00,S/D,0.0
2022/07/07,16:00,S/D,0.0
2022/07/07,17:00,S/D,0.0
2022/07/07,18:00,S/D,0.0
2022/07/07,19:00,S/D,0.0
2022/07/07,20:00,S/D,0.0
2022/07/07,21:00,S/D,0.0
2022/07/07,22:00,S/D,0.0
2022/07/07,23:00,S/D,0.0
2022/07/08,00:00,S/D,0.0
2022/07/08,01:00,S/D,0.0
2022/07/08,02:00,S/D,0.0
2022/07/08,03:00,S/D,0.0
2022/07/08,04:00,S/D,0.0
2022/07/08,05:00,S/D,0.0
2022/07/08,06:00,S/D,0.0
2022/07/08,07:00,S/D,0.0
2022/07/08,08:00,S/D,0.0
2022/07/08,11:00,S/D,0.0
2022/07/08,14:00,S/D,0.0
2022/07/08,16:00,S/D,0.0
