Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : ENAPU PERU
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
Tipo :,EHMA - Hidrológica,Código :,47252718
2022/03/12,13:00,S/D,0.0
2022/03/12,14:00,S/D,0.0
2022/03/12,15:00,S/D,0.0
2022/03/12,16:00,S/D,0.0
2022/03/12,17:00,S/D,0.0
2022/03/12,18:00,S/D,0.0
2022/03/12,19:00,S/D,0.0
2022/03/12,20:00,S/D,0.0
2022/03/12,21:00,S/D,0.0
2022/03/12,22:00,S/D,0.0
2022/03/12,23:00,S/D,0.0
2022/03/13,07:00,S/D,S/D
2022/03/13,08:00,S/D,0.0
2022/03/13,09:00,S/D,0.0
2022/03/13,10:00,S/D,0.0
2022/03/13,13:00,S/D,0.0
2022/03/13,15:00,S/D,0.0
2022/03/13,16:00,S/D,0.0
2022/03/13,17:00,S/D,0.0
2022/03/13,18:00,S/D,0.0
2022/03/13,19:00,S/D,0.0
2022/03/14,08:00,S/D,0.0
2022/03/14,11:00,S/D,0.0
2022/03/14,15:00,S/D,0.0
2022/03/14,16:00,S/D,0.0
2022/03/14,17:00,S/D,0.0
2022/03/14,18:00,S/D,0.0
2022/03/15,08:00,S/D,0.0
2022/03/15,10:00,S/D,0.0
2022/03/15,11:00,S/D,0.0
2022/03/15,15:00,S/D,0.0
2022/03/15,16:00,S/D,0.0
2022/03/15,17:00,S/D,0.0
2022/03/15,18:00,S/D,0.0
2022/03/16,08:00,S/D,0.0
2022/03/16,09:00,S/D,0.0
2022/03/16,10:00,S/D,0.0
2022/03/16,11:00,S/D,0.0
2022/03/16,12:00,S/D,0.0
2022/03/16,13:00,S/D,0.0
2022/03/16,14:00,S/D,0.6
2022/03/16,15:00,S/D,0.0
2022/03/16,16:00,S/D,0.0
2022/03/16,17:00,S/D,0.0
2022/03/16,18:00,S/D,0.0
2022/03/16,19:00,S/D,0.0
2022/03/16,20:00,S/D,0.0
2022/03/16,21:00,S/D,0.0
2022/03/17,07:00,S/D,0.0
2022/03/17,08:00,S/D,0.0
2022/03/17,09:00,S/D,0.0
2022/03/17,10:00,S/D,0.0
2022/03/17,12:00,S/D,0.0
2022/03/17,13:00,S/D,0.0
2022/03/17,14:00,S/D,0.0
2022/03/17,15:00,S/D,0.0
2022/03/17,16:00,S/D,0.0
2022/03/17,17:00,S/D,0.0
2022/03/17,18:00,S/D,7.2
2022/03/17,19:00,S/D,0.0
2022/03/18,08:00,S/D,0.0
2022/03/18,10:00,S/D,0.0
2022/03/18,11:00,S/D,0.0
2022/03/18,13:00,S/D,0.0
2022/03/18,15:00,S/D,0.0
2022/03/18,16:00,S/D,0.0
2022/03/18,17:00,S/D,0.0
2022/03/18,18:00,S/D,S/D
2022/03/19,09:00,S/D,0.0
2022/03/19,10:00,S/D,0.0
2022/03/19,11:00,S/D,0.0
2022/03/19,12:00,S/D,0.0
2022/03/19,14:00,S/D,0.0
2022/03/19,15:00,S/D,0.0
2022/03/19,16:00,S/D,0.0
2022/03/19,17:00,S/D,0.0
2022/03/19,18:00,S/D,0.0
2022/03/19,19:00,S/D,0.0
2022/03/19,20:00,S/D,0.0
2022/03/20,08:00,S/D,0.0
2022/03/20,09:00,S/D,0.0
2022/03/20,10:00,S/D,0.0
2022/03/20,11:00,S/D,0.0
2022/03/20,13:00,S/D,0.0
2022/03/20,14:00,S/D,3.6
2022/03/20,15:00,S/D,0.0
2022/03/20,16:00,S/D,0.0
2022/03/20,17:00,S/D,0.0
2022/03/20,18:00,S/D,0.0
2022/03/21,08:00,S/D,0.0
2022/03/21,09:00,S/D,0.0
2022/03/21,10:00,S/D,0.0
2022/03/21,11:00,S/D,0.0
2022/03/21,13:00,S/D,0.0
2022/03/21,14:00,S/D,0.0
2022/03/21,15:00,S/D,3.0
2022/03/21,16:00,S/D,0.0
2022/03/21,17:00,S/D,0.0
2022/03/21,18:00,S/D,0.0
2022/03/21,19:00,S/D,0.0
2022/03/21,20:00,S/D,S/D
2022/03/22,08:00,S/D,0.0
2022/03/22,09:00,S/D,0.0
2022/03/22,10:00,S/D,0.0
2022/03/22,11:00,S/D,0.0
2022/03/22,12:00,S/D,0.0
2022/03/22,13:00,S/D,0.0
2022/03/22,14:00,S/D,0.0
2022/03/22,15:00,S/D,4.2
2022/03/22,16:00,S/D,18.3
2022/03/23,08:00,S/D,0.0
2022/03/23,10:00,S/D,0.0
2022/03/23,15:00,S/D,0.0
2022/03/23,16:00,S/D,0.0
2022/03/23,17:00,S/D,0.0
2022/03/24,09:00,S/D,0.0
2022/03/24,10:00,S/D,0.0
2022/03/24,11:00,S/D,0.0
2022/03/24,15:00,S/D,0.0
2022/03/24,16:00,S/D,0.0
2022/03/24,17:00,S/D,0.0
2022/03/24,18:00,S/D,0.0
2022/03/24,19:00,S/D,S/D
2022/03/25,11:00,S/D,0.0
2022/03/25,12:00,S/D,0.0
2022/03/25,13:00,S/D,0.0
2022/03/25,14:00,S/D,0.0
2022/03/25,15:00,S/D,0.0
2022/03/25,16:00,S/D,0.0
2022/03/25,17:00,S/D,0.0
2022/03/25,18:00,S/D,0.0
2022/03/25,19:00,S/D,0.0
2022/03/25,20:00,S/D,0.0
2022/03/25,21:00,S/D,0.0
2022/03/26,08:00,S/D,0.0
2022/03/26,09:00,S/D,0.0
2022/03/26,10:00,S/D,0.0
2022/03/26,11:00,S/D,0.0
2022/03/26,14:00,S/D,0.0
2022/03/26,15:00,S/D,0.0
2022/03/26,16:00,S/D,0.0
2022/03/26,17:00,S/D,0.0
2022/03/26,18:00,S/D,0.0
2022/03/26,19:00,S/D,0.0
2022/03/27,12:00,S/D,0.0
2022/03/27,13:00,S/D,0.0
2022/03/27,14:00,S/D,0.0
2022/03/27,15:00,S/D,0.0
2022/03/27,16:00,S/D,0.0
2022/03/27,17:00,S/D,0.0
2022/03/27,18:00,S/D,0.0
2022/03/27,19:00,S/D,0.0
2022/03/27,20:00,S/D,0.0
2022/03/28,08:00,S/D,0.0
2022/03/28,09:00,S/D,0.0
2022/03/28,11:00,S/D,0.0
2022/03/28,12:00,S/D,0.0
2022/03/28,13:00,S/D,0.0
2022/03/28,14:00,S/D,0.0
2022/03/28,15:00,S/D,0.0
2022/03/28,16:00,S/D,0.0
2022/03/28,17:00,S/D,0.0
2022/03/28,18:00,S/D,0.0
2022/03/28,19:00,S/D,0.0
2022/03/29,10:00,S/D,0.0
2022/03/29,11:00,S/D,0.0
2022/03/29,12:00,S/D,0.0
2022/03/29,13:00,S/D,0.0
2022/03/29,14:00,S/D,0.0
2022/03/29,15:00,S/D,0.0
2022/03/29,16:00,S/D,0.0
2022/03/29,17:00,S/D,0.0
2022/03/29,18:00,S/D,0.0
2022/03/29,19:00,S/D,0.0
2022/03/30,08:00,S/D,0.0
2022/03/30,09:00,S/D,0.0
2022/03/30,10:00,S/D,0.0
2022/03/30,13:00,S/D,0.0
2022/03/30,15:00,S/D,0.0
2022/03/30,16:00,S/D,0.0
2022/03/30,17:00,S/D,0.0
2022/03/30,18:00,S/D,0.0
2022/03/31,08:00,S/D,0.0
2022/03/31,09:00,S/D,0.0
2022/03/31,10:00,S/D,0.0
2022/03/31,12:00,S/D,0.0
2022/03/31,15:00,S/D,0.0
2022/03/31,16:00,S/D,0.0
2022/03/31,17:00,S/D,0.0
