Estación : ENAPU PERU
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
Tipo :,EHMA - Hidrológica,Código :,47252718
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2025/03/01,00:00,10.38,1.2
2025/03/01,01:00,10.39,0.0
2025/03/01,02:00,10.39,0.0
2025/03/01,03:00,10.39,0.0
2025/03/01,04:00,10.40,0.0
2025/03/01,05:00,10.41,0.0
2025/03/01,06:00,10.41,0.0
2025/03/01,07:00,10.42,0.0
2025/03/01,08:00,10.42,0.0
2025/03/01,09:00,10.42,0.0
2025/03/01,10:00,10.43,0.0
2025/03/01,11:00,10.43,0.0
2025/03/01,12:00,10.43,0.0
2025/03/01,13:00,10.44,0.0
2025/03/01,14:00,10.44,0.0
2025/03/01,15:00,10.44,0.0
2025/03/01,16:00,10.45,0.0
2025/03/01,17:00,10.45,0.0
2025/03/01,18:00,10.46,0.0
2025/03/01,19:00,10.47,0.0
2025/03/01,20:00,10.46,0.0
2025/03/01,21:00,10.47,0.0
2025/03/01,22:00,10.47,0.0
2025/03/01,23:00,10.48,0.0
2025/03/02,00:00,10.50,9.6
2025/03/02,01:00,10.50,7.8
2025/03/02,02:00,10.50,0.0
2025/03/02,03:00,10.50,0.0
2025/03/02,04:00,10.51,0.0
2025/03/02,05:00,10.51,0.6
2025/03/02,06:00,10.52,0.0
2025/03/02,07:00,10.54,0.0
2025/03/02,08:00,10.54,0.0
2025/03/02,09:00,10.55,0.0
2025/03/02,10:00,10.55,0.0
2025/03/02,11:00,10.55,0.0
2025/03/02,12:00,10.56,0.0
2025/03/02,13:00,10.56,0.0
2025/03/02,14:00,10.57,0.0
2025/03/02,15:00,10.57,0.0
2025/03/02,16:00,10.58,0.0
2025/03/02,17:00,10.59,0.0
2025/03/02,18:00,10.59,0.0
2025/03/02,19:00,10.60,0.0
2025/03/02,20:00,10.60,0.0
2025/03/02,21:00,10.60,0.0
2025/03/02,22:00,10.62,0.0
2025/03/02,23:00,10.63,0.0
2025/03/03,00:00,10.62,0.0
2025/03/03,01:00,10.63,0.0
2025/03/03,02:00,10.63,0.0
2025/03/03,03:00,10.63,0.0
2025/03/03,04:00,10.63,0.0
2025/03/03,05:00,10.64,0.0
2025/03/03,06:00,10.64,0.0
2025/03/03,07:00,10.65,0.0
2025/03/03,08:00,10.65,0.0
2025/03/03,09:00,10.65,0.0
2025/03/03,10:00,10.66,0.0
2025/03/03,11:00,10.66,0.0
2025/03/03,12:00,10.67,0.0
2025/03/03,13:00,10.67,0.0
2025/03/03,14:00,10.67,0.0
2025/03/03,15:00,10.67,0.0
2025/03/03,16:00,10.68,0.0
2025/03/03,17:00,10.68,0.0
2025/03/03,18:00,10.69,0.0
2025/03/03,19:00,10.69,0.0
2025/03/03,20:00,10.69,0.0
2025/03/03,21:00,10.70,0.0
2025/03/03,22:00,10.70,0.0
2025/03/03,23:00,10.70,0.0
2025/03/04,00:00,10.70,0.0
2025/03/04,01:00,10.70,0.0
2025/03/04,02:00,10.71,0.0
2025/03/04,03:00,10.71,0.0
2025/03/04,04:00,10.71,0.0
2025/03/04,05:00,10.72,0.0
2025/03/04,06:00,10.72,0.0
2025/03/04,07:00,10.72,0.0
2025/03/04,08:00,10.73,0.0
2025/03/04,09:00,10.73,0.0
2025/03/04,10:00,10.73,0.0
2025/03/04,11:00,10.74,0.0
2025/03/04,12:00,10.74,0.0
2025/03/04,13:00,10.75,0.0
2025/03/04,14:00,10.75,0.0
2025/03/04,15:00,10.75,0.0
2025/03/04,16:00,10.75,0.0
2025/03/04,17:00,10.76,0.0
2025/03/04,18:00,10.76,0.0
2025/03/04,19:00,10.77,0.0
2025/03/04,20:00,10.77,0.0
2025/03/04,21:00,10.77,0.0
2025/03/04,22:00,10.78,0.0
2025/03/04,23:00,10.78,0.0
2025/03/05,00:00,10.78,0.0
2025/03/05,01:00,10.78,0.0
2025/03/05,02:00,10.78,0.0
2025/03/05,03:00,10.79,0.0
2025/03/05,04:00,10.79,0.0
2025/03/05,05:00,10.79,0.0
2025/03/05,06:00,10.79,0.0
2025/03/05,07:00,10.80,0.0
2025/03/05,08:00,10.80,0.0
2025/03/05,09:00,10.80,0.0
2025/03/05,10:00,10.81,0.0
2025/03/05,11:00,10.81,0.0
2025/03/05,12:00,10.82,0.0
2025/03/05,13:00,10.81,0.0
2025/03/05,14:00,10.82,0.0
2025/03/05,15:00,10.82,0.0
2025/03/05,16:00,10.82,0.0
2025/03/05,17:00,10.83,0.0
