Estación : ENAPU PERU
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
Tipo :,EHMA - Hidrológica,Código :,47252718
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2025/08/01,00:00,6.95,0.0
2025/08/01,01:00,6.94,0.0
2025/08/01,02:00,6.92,0.0
2025/08/01,03:00,6.93,0.0
2025/08/01,04:00,6.93,0.0
2025/08/01,05:00,6.92,0.0
2025/08/01,06:00,6.91,0.0
2025/08/01,07:00,6.91,0.0
2025/08/01,08:00,6.91,0.0
2025/08/01,09:00,6.90,0.0
2025/08/01,10:00,6.90,0.0
2025/08/01,11:00,6.90,0.0
2025/08/01,12:00,6.90,0.0
2025/08/01,13:00,6.90,0.0
2025/08/01,14:00,6.90,0.0
2025/08/01,15:00,6.89,0.0
2025/08/01,16:00,6.89,0.0
2025/08/01,17:00,6.88,0.0
2025/08/01,18:00,6.88,0.0
2025/08/01,19:00,6.87,0.0
2025/08/01,20:00,6.87,0.0
2025/08/01,22:00,6.87,0.0
2025/08/01,23:00,6.86,0.0
2025/08/02,00:00,6.86,0.0
2025/08/02,01:00,6.86,0.0
2025/08/02,02:00,6.85,0.0
2025/08/02,03:00,6.85,0.0
2025/08/02,04:00,6.85,0.0
2025/08/02,05:00,6.84,0.0
2025/08/02,06:00,6.84,0.0
2025/08/02,07:00,6.84,0.0
2025/08/02,08:00,6.83,0.0
2025/08/02,09:00,6.84,0.0
2025/08/02,10:00,6.83,0.0
2025/08/02,11:00,6.83,0.0
2025/08/02,12:00,6.82,0.0
2025/08/02,13:00,6.82,0.0
2025/08/02,14:00,6.82,0.0
2025/08/02,15:00,6.82,0.0
2025/08/02,16:00,6.81,0.0
2025/08/02,17:00,6.81,0.0
2025/08/02,18:00,6.81,0.0
2025/08/02,19:00,6.81,0.0
2025/08/02,20:00,6.81,0.0
2025/08/02,21:00,6.81,0.0
2025/08/02,22:00,6.80,0.0
2025/08/02,23:00,6.80,0.0
2025/08/03,00:00,6.80,0.0
2025/08/03,01:00,6.79,0.0
2025/08/03,02:00,6.79,0.0
2025/08/03,03:00,6.79,0.0
2025/08/03,04:00,6.79,0.0
2025/08/03,05:00,6.78,0.0
2025/08/03,06:00,6.78,0.0
2025/08/03,07:00,6.78,0.0
2025/08/03,08:00,6.78,0.0
2025/08/03,09:00,6.79,0.0
2025/08/03,10:00,6.78,0.0
2025/08/03,11:00,6.78,0.0
2025/08/03,12:00,6.78,0.0
2025/08/03,13:00,6.78,0.0
2025/08/03,14:00,6.78,0.0
2025/08/03,15:00,6.78,0.0
2025/08/03,16:00,6.78,0.0
2025/08/03,17:00,6.78,0.0
2025/08/03,18:00,6.78,0.0
2025/08/03,19:00,6.79,0.0
2025/08/03,20:00,6.78,0.0
