Estación : ENAPU PERU
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
Tipo :,EHMA - Hidrológica,Código :,47252718
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2022/09/01,00:00,S/D,0.0
2022/09/01,01:00,S/D,0.0
2022/09/01,03:00,S/D,0.0
2022/09/01,04:00,S/D,0.0
2022/09/01,05:00,S/D,0.0
2022/09/01,06:00,S/D,0.0
2022/09/01,07:00,S/D,0.0
2022/09/01,08:00,S/D,0.0
2022/09/01,14:00,S/D,0.0
2022/09/01,15:00,S/D,0.0
2022/09/01,16:00,S/D,0.0
2022/09/01,17:00,S/D,0.0
2022/09/01,18:00,S/D,0.0
2022/09/01,19:00,S/D,0.0
2022/09/01,20:00,S/D,0.0
2022/09/01,21:00,S/D,0.0
2022/09/01,22:00,S/D,0.0
2022/09/01,23:00,S/D,0.0
2022/09/02,00:00,S/D,0.0
2022/09/02,01:00,S/D,0.0
2022/09/02,02:00,S/D,0.0
2022/09/02,03:00,S/D,0.0
2022/09/02,04:00,S/D,0.0
2022/09/02,05:00,S/D,0.0
2022/09/02,06:00,S/D,0.0
2022/09/02,07:00,S/D,0.0
2022/09/02,08:00,S/D,0.0
2022/09/02,09:00,S/D,0.0
2022/09/02,13:00,S/D,0.0
2022/09/02,14:00,S/D,0.0
2022/09/02,15:00,S/D,0.0
2022/09/02,16:00,S/D,0.0
2022/09/02,17:00,S/D,0.0
2022/09/02,18:00,S/D,0.0
2022/09/02,19:00,S/D,0.0
2022/09/02,20:00,S/D,0.0
2022/09/02,21:00,S/D,0.0
2022/09/02,22:00,S/D,0.0
2022/09/02,23:00,S/D,0.0
2022/09/03,00:00,S/D,0.0
2022/09/03,01:00,S/D,0.0
2022/09/03,02:00,S/D,0.0
2022/09/03,03:00,S/D,0.0
2022/09/03,04:00,S/D,0.0
