Estación : ENAPU PERU
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
Tipo :,EHMA - Hidrológica,Código :,47252718
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2021/10/01,07:00,S/D,0.0
2021/10/01,08:00,S/D,0.0
2021/10/01,09:00,S/D,0.0
2021/10/01,14:00,S/D,0.0
2021/10/01,15:00,S/D,0.0
2021/10/01,16:00,S/D,0.0
2021/10/01,17:00,S/D,0.0
2021/10/01,18:00,S/D,0.0
2021/10/01,19:00,S/D,0.0
2021/10/01,20:00,S/D,0.0
2021/10/02,07:00,S/D,0.0
2021/10/02,08:00,S/D,0.0
2021/10/02,09:00,S/D,0.0
2021/10/02,12:00,S/D,0.0
2021/10/02,14:00,S/D,0.0
2021/10/02,15:00,S/D,0.0
2021/10/02,16:00,S/D,0.0
2021/10/02,17:00,S/D,0.0
2021/10/02,18:00,S/D,0.0
2021/10/02,19:00,S/D,0.0
2021/10/02,20:00,S/D,0.0
2021/10/03,07:00,S/D,0.0
2021/10/03,08:00,S/D,0.0
2021/10/03,10:00,S/D,0.0
2021/10/03,13:00,S/D,0.0
2021/10/03,14:00,S/D,0.0
2021/10/03,15:00,S/D,0.0
2021/10/03,16:00,S/D,0.0
2021/10/03,17:00,S/D,0.0
2021/10/03,18:00,S/D,0.0
2021/10/03,19:00,S/D,0.0
2021/10/03,20:00,S/D,0.0
2021/10/04,07:00,S/D,0.0
2021/10/04,08:00,S/D,0.0
2021/10/04,09:00,S/D,0.0
2021/10/04,10:00,S/D,0.0
2021/10/04,11:00,S/D,0.0
2021/10/04,12:00,S/D,0.0
2021/10/04,13:00,S/D,0.0
2021/10/04,14:00,S/D,0.0
2021/10/04,15:00,S/D,0.0
2021/10/04,16:00,S/D,0.0
2021/10/04,17:00,S/D,0.0
2021/10/04,18:00,S/D,0.0
2021/10/04,19:00,S/D,0.0
2021/10/04,20:00,S/D,0.0
2021/10/04,21:00,S/D,S/D
2021/10/05,08:00,S/D,0.0
2021/10/05,09:00,S/D,0.0
2021/10/05,10:00,S/D,0.0
2021/10/05,12:00,S/D,0.0
2021/10/05,13:00,S/D,0.0
2021/10/05,15:00,S/D,0.0
2021/10/05,16:00,S/D,0.0
2021/10/05,17:00,S/D,0.0
2021/10/05,18:00,S/D,0.0
2021/10/05,19:00,S/D,0.0
2021/10/05,20:00,S/D,1.8
2021/10/05,21:00,S/D,0.0
2021/10/05,22:00,S/D,0.0
2021/10/06,09:00,S/D,0.0
2021/10/06,10:00,S/D,0.0
2021/10/06,11:00,S/D,0.0
2021/10/06,12:00,S/D,0.0
2021/10/06,13:00,S/D,0.0
2021/10/06,14:00,S/D,0.0
2021/10/06,15:00,S/D,0.0
2021/10/06,16:00,S/D,0.0
2021/10/06,17:00,S/D,0.0
2021/10/06,18:00,S/D,0.0
