Estación : ENAPU PERU
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
Tipo :,EHMA - Hidrológica,Código :,47252718
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2023/03/01,00:00,S/D,0.0
2023/03/01,01:00,S/D,0.0
2023/03/01,02:00,S/D,0.0
2023/03/01,03:00,S/D,0.0
2023/03/01,04:00,S/D,0.0
2023/03/01,05:00,S/D,0.0
2023/03/01,06:00,S/D,0.0
2023/03/01,07:00,S/D,0.0
2023/03/01,08:00,S/D,0.0
2023/03/01,09:00,S/D,0.0
2023/03/01,10:00,S/D,0.0
2023/03/01,11:00,S/D,0.0
2023/03/01,12:00,S/D,0.0
2023/03/01,13:00,S/D,0.0
2023/03/01,14:00,S/D,0.0
2023/03/01,15:00,S/D,0.9
2023/03/01,16:00,S/D,0.0
2023/03/01,17:00,S/D,0.0
2023/03/01,18:00,S/D,0.0
2023/03/01,19:00,S/D,0.0
2023/03/01,21:00,S/D,0.0
2023/03/01,22:00,S/D,0.0
2023/03/01,23:00,S/D,0.0
2023/03/02,00:00,S/D,0.0
2023/03/02,01:00,S/D,0.0
2023/03/02,02:00,S/D,0.0
2023/03/02,03:00,S/D,0.0
2023/03/02,04:00,S/D,0.3
2023/03/02,05:00,S/D,0.0
2023/03/02,06:00,S/D,0.0
2023/03/02,07:00,S/D,0.0
2023/03/02,08:00,S/D,0.0
2023/03/02,09:00,S/D,0.0
2023/03/02,10:00,S/D,0.0
2023/03/02,11:00,S/D,0.0
2023/03/02,12:00,S/D,0.0
2023/03/02,13:00,S/D,0.0
2023/03/02,14:00,S/D,0.0
2023/03/02,15:00,S/D,0.0
2023/03/02,16:00,S/D,0.0
2023/03/02,17:00,S/D,0.0
2023/03/02,18:00,S/D,0.0
2023/03/02,19:00,S/D,0.0
2023/03/02,21:00,S/D,0.0
2023/03/02,22:00,S/D,0.0
2023/03/02,23:00,S/D,0.0
