Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2022-12-01,S/D,S/D,88.9,0.0
2022-12-02,S/D,S/D,87.8,0.0
2022-12-03,S/D,S/D,90.2,4.2
2022-12-04,S/D,S/D,87.4,0.0
2022-12-05,S/D,S/D,85.5,0.0
2022-12-06,S/D,S/D,80.8,8.7
2022-12-07,S/D,S/D,88.1,0.0
2022-12-08,S/D,S/D,86.6,5.2
2022-12-09,S/D,S/D,84.2,0.0
2022-12-10,S/D,S/D,81.2,0.0
2022-12-11,S/D,S/D,79.8,0.0
2022-12-12,S/D,S/D,82.3,0.0
2022-12-13,S/D,S/D,80.5,0.0
2022-12-14,S/D,S/D,86.5,0.0
2022-12-15,S/D,S/D,87.2,0.0
2022-12-16,S/D,S/D,90.7,16.8
2022-12-17,S/D,S/D,90.3,44.1
2022-12-18,S/D,S/D,88.4,0.0
2022-12-19,S/D,S/D,93.8,13.9
2022-12-20,S/D,S/D,89.2,0.0
2022-12-21,S/D,S/D,93.7,5.4
2022-12-22,S/D,S/D,88.9,0.0
2022-12-23,S/D,S/D,92.9,0.0
2022-12-24,S/D,S/D,88.7,0.0
2022-12-25,S/D,S/D,88.0,0.0
2022-12-26,S/D,S/D,86.3,0.0
2022-12-27,S/D,S/D,86.9,0.0
2022-12-28,S/D,S/D,87.4,0.0
2022-12-29,S/D,S/D,88.4,0.0
2022-12-30,S/D,S/D,89.8,51.0
2022-12-31,S/D,S/D,93.9,S/D
