Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-11-01,S/D,S/D,82.9,0.0
2020-11-02,S/D,S/D,82.5,0.0
2020-11-03,S/D,S/D,86.6,0.0
2020-11-04,S/D,S/D,83.8,0.0
2020-11-05,S/D,S/D,86.1,0.0
2020-11-06,S/D,S/D,85.1,0.0
2020-11-07,S/D,S/D,80.8,0.0
2020-11-08,S/D,S/D,81.5,0.0
2020-11-09,S/D,S/D,79.4,0.0
2020-11-10,S/D,S/D,85.9,0.0
2020-11-11,S/D,S/D,88.6,6.6
2020-11-12,S/D,S/D,84.9,0.0
2020-11-13,S/D,S/D,80.1,0.0
2020-11-14,S/D,S/D,81.0,13.1
2020-11-15,S/D,S/D,85.4,32.9
2020-11-16,S/D,S/D,86.6,9.4
2020-11-17,S/D,S/D,85.8,0.0
2020-11-18,S/D,S/D,84.6,0.0
2020-11-19,S/D,S/D,82.2,3.6
2020-11-20,S/D,S/D,93.1,1.8
2020-11-21,S/D,S/D,84.3,0.0
2020-11-22,S/D,S/D,78.6,0.0
2020-11-23,S/D,S/D,82.1,0.0
2020-11-24,S/D,S/D,82.2,9.9
2020-11-25,S/D,S/D,87.8,0.0
2020-11-26,S/D,S/D,90.3,1.6
2020-11-27,S/D,S/D,91.1,3.2
2020-11-28,S/D,S/D,88.7,17.4
2020-11-29,S/D,S/D,93.0,30.9
2020-11-30,S/D,S/D,90.0,0.0
