Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2022-02-01,S/D,S/D,83.2,0.0
2022-02-02,S/D,S/D,82.1,3.2
2022-02-03,S/D,S/D,89.1,11.5
2022-02-04,S/D,S/D,80.3,0.0
2022-02-05,S/D,S/D,83.5,0.0
2022-02-06,S/D,S/D,85.3,36.6
2022-02-07,S/D,S/D,86.5,4.6
2022-02-08,S/D,S/D,86.3,15.4
2022-02-09,S/D,S/D,89.0,18.8
2022-02-10,S/D,S/D,90.9,0.0
2022-02-11,S/D,S/D,88.9,0.0
2022-02-12,S/D,S/D,S/D,10.6
2022-02-13,S/D,S/D,90.2,35.5
2022-02-14,S/D,S/D,88.8,0.0
2022-02-15,S/D,S/D,86.9,58.9
2022-02-16,S/D,S/D,89.3,6.8
2022-02-17,S/D,S/D,87.0,0.0
2022-02-18,S/D,S/D,85.3,0.0
2022-02-19,S/D,S/D,86.4,0.0
2022-02-20,S/D,S/D,87.7,0.0
2022-02-21,S/D,S/D,90.2,18.1
2022-02-22,S/D,S/D,87.1,12.1
2022-02-23,S/D,S/D,87.7,0.0
2022-02-24,S/D,S/D,85.1,0.0
2022-02-25,S/D,S/D,S/D,0.0
2022-02-26,S/D,S/D,84.8,0.0
2022-02-27,S/D,S/D,89.4,0.0
2022-02-28,S/D,S/D,88.5,1.6
