Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2022-01-01,S/D,S/D,84.6,0.0
2022-01-02,S/D,S/D,85.6,0.0
2022-01-03,S/D,S/D,85.3,0.0
2022-01-04,S/D,S/D,83.9,0.0
2022-01-05,S/D,S/D,83.4,0.0
2022-01-06,S/D,S/D,88.9,0.0
2022-01-07,S/D,S/D,78.1,0.0
2022-01-08,S/D,S/D,81.4,0.0
2022-01-09,S/D,S/D,87.9,0.0
2022-01-10,S/D,S/D,80.3,0.0
2022-01-11,S/D,S/D,85.3,0.0
2022-01-12,S/D,S/D,85.3,0.0
2022-01-13,S/D,S/D,87.0,0.0
2022-01-14,S/D,S/D,S/D,0.0
2022-01-15,S/D,S/D,S/D,8.9
2022-01-16,S/D,S/D,S/D,0.0
2022-01-17,S/D,S/D,89.1,0.0
2022-01-18,S/D,S/D,S/D,0.0
2022-01-19,S/D,S/D,90.5,7.0
2022-01-20,S/D,S/D,85.6,2.5
2022-01-21,S/D,S/D,S/D,24.9
2022-01-22,S/D,S/D,88.4,34.6
2022-01-23,S/D,S/D,94.4,0.0
2022-01-24,S/D,S/D,88.3,0.0
2022-01-25,S/D,S/D,92.2,2.6
2022-01-26,S/D,S/D,84.8,0.0
2022-01-27,S/D,S/D,S/D,0.0
2022-01-28,S/D,S/D,S/D,0.0
2022-01-29,S/D,S/D,86.3,0.0
2022-01-30,S/D,S/D,85.6,0.0
2022-01-31,S/D,S/D,86.7,0.0
