Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-03-01,S/D,S/D,88.3,21.2
2021-03-02,S/D,S/D,90.0,43.6
2021-03-03,S/D,S/D,92.6,5.8
2021-03-04,S/D,S/D,87.4,0.0
2021-03-05,S/D,S/D,S/D,9.5
2021-03-06,S/D,S/D,86.6,0.0
2021-03-07,S/D,S/D,90.5,58.6
2021-03-08,S/D,S/D,86.1,0.0
2021-03-09,S/D,S/D,83.1,7.6
2021-03-10,S/D,S/D,89.9,5.4
2021-03-11,S/D,S/D,90.5,0.0
2021-03-12,S/D,S/D,82.0,0.0
2021-03-13,S/D,S/D,86.5,20.5
2021-03-14,S/D,S/D,89.7,6.0
2021-03-15,S/D,S/D,87.5,0.0
2021-03-16,S/D,S/D,S/D,0.0
2021-03-17,S/D,S/D,76.6,0.0
2021-03-18,S/D,S/D,S/D,3.3
2021-03-19,S/D,S/D,91.3,0.0
2021-03-20,S/D,S/D,88.4,27.4
2021-03-21,S/D,S/D,92.4,0.0
2021-03-22,S/D,S/D,85.8,2.8
2021-03-23,S/D,S/D,92.8,0.0
2021-03-24,S/D,S/D,86.7,0.0
2021-03-25,S/D,S/D,80.6,0.0
2021-03-26,S/D,S/D,88.7,35.8
2021-03-27,S/D,S/D,92.7,0.0
2021-03-28,S/D,S/D,90.5,0.0
2021-03-29,S/D,S/D,89.6,35.8
2021-03-30,S/D,S/D,75.8,0.0
2021-03-31,S/D,S/D,S/D,153.2
