Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-04-01,S/D,S/D,89.0,0.0
2024-04-02,S/D,S/D,93.4,17.4
2024-04-03,S/D,S/D,89.1,0.0
2024-04-04,S/D,S/D,90.5,0.0
2024-04-05,S/D,S/D,91.4,0.0
2024-04-06,S/D,S/D,S/D,0.0
2024-04-07,S/D,S/D,92.0,6.8
2024-04-08,S/D,S/D,87.2,0.0
2024-04-09,S/D,S/D,83.1,0.0
2024-04-10,S/D,S/D,S/D,0.0
2024-04-11,S/D,S/D,88.3,4.3
2024-04-12,S/D,S/D,87.8,0.0
2024-04-13,S/D,S/D,87.8,0.0
2024-04-14,S/D,S/D,87.6,0.0
2024-04-15,S/D,S/D,90.8,49.3
2024-04-16,S/D,S/D,88.8,0.0
2024-04-17,S/D,S/D,90.3,65.6
2024-04-18,S/D,S/D,90.1,0.0
2024-04-19,S/D,S/D,86.9,38.6
2024-04-20,S/D,S/D,89.9,40.6
2024-04-21,S/D,S/D,86.9,0.0
2024-04-22,S/D,S/D,89.5,0.0
2024-04-23,S/D,S/D,86.5,0.0
2024-04-24,S/D,S/D,86.5,0.0
2024-04-25,S/D,S/D,82.5,7.8
2024-04-26,S/D,S/D,88.0,0.0
2024-04-27,S/D,S/D,88.6,10.4
2024-04-28,S/D,S/D,83.8,0.0
2024-04-29,S/D,S/D,87.8,0.0
2024-04-30,S/D,S/D,88.8,0.0
