Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-11-01,S/D,22.4,85.0,0.0
2021-11-02,S/D,24.6,86.5,0.0
2021-11-03,S/D,22.2,90.4,0.0
2021-11-04,S/D,23.4,89.0,8.8
2021-11-05,S/D,22.2,86.2,0.0
2021-11-06,S/D,19.8,85.0,12.5
2021-11-07,S/D,22.4,85.8,32.9
2021-11-08,S/D,19.6,87.6,0.0
2021-11-09,S/D,21.4,86.1,18.4
2021-11-10,S/D,20,S/D,43.8
2021-11-11,S/D,21.4,89.1,15.2
2021-11-12,S/D,20.6,S/D,15.6
2021-11-13,S/D,22.4,86.1,0.0
2021-11-14,S/D,23.4,85.7,0.0
2021-11-15,S/D,S/D,88.6,14.8
2021-11-16,S/D,22.4,88.3,0.0
2021-11-17,S/D,24.2,83.7,2.0
2021-11-18,S/D,23,79.5,8.4
2021-11-19,S/D,22.6,89.6,0.0
2021-11-20,S/D,20.2,92.2,20.6
2021-11-21,S/D,20.2,91.9,2.2
2021-11-22,S/D,24.4,84.8,0.0
2021-11-23,S/D,22.2,78.4,0.0
2021-11-24,S/D,S/D,90.5,10.7
2021-11-25,S/D,S/D,86.1,0.0
2021-11-26,S/D,S/D,84.3,0.0
2021-11-27,S/D,S/D,83.6,0.0
2021-11-28,S/D,S/D,87.7,0.0
2021-11-29,S/D,S/D,94.8,27.1
2021-11-30,S/D,S/D,86.5,1.3
