Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-12-01,S/D,S/D,S/D,0.0
2020-12-02,S/D,S/D,88.4,10.4
2020-12-03,S/D,S/D,87.7,5.8
2020-12-04,S/D,S/D,89.2,64.6
2020-12-05,S/D,S/D,84.7,0.0
2020-12-06,S/D,S/D,91.9,0.0
2020-12-07,S/D,S/D,86.0,8.2
2020-12-08,S/D,S/D,87.7,14.6
2020-12-09,S/D,S/D,90.6,0.0
2020-12-10,S/D,S/D,86.4,24.2
2020-12-11,S/D,S/D,84.3,15.0
2020-12-12,S/D,S/D,83.6,47.7
2020-12-13,S/D,S/D,88.4,11.7
2020-12-14,S/D,S/D,84.3,0.0
2020-12-15,S/D,S/D,91.0,1.6
2020-12-16,S/D,S/D,83.4,68.4
2020-12-17,S/D,S/D,87.9,8.6
2020-12-18,S/D,S/D,89.0,0.0
2020-12-19,S/D,S/D,87.4,7.4
2020-12-20,S/D,S/D,87.8,5.9
2020-12-21,S/D,S/D,S/D,4.2
2020-12-22,S/D,S/D,88.9,18.8
2020-12-23,S/D,S/D,S/D,0.0
2020-12-24,S/D,S/D,86.7,0.0
2020-12-25,S/D,S/D,83.1,0.0
2020-12-26,S/D,S/D,89.9,9.4
2020-12-27,S/D,S/D,89.9,0.0
2020-12-28,S/D,S/D,82.6,0.0
2020-12-29,S/D,S/D,86.4,0.0
2020-12-30,S/D,S/D,83.7,0.0
2020-12-31,S/D,S/D,82.5,3.8
