Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-09-01,S/D,S/D,S/D,3.2
2020-09-02,S/D,S/D,85.6,23.9
2020-09-03,S/D,S/D,85.5,0.0
2020-09-04,S/D,S/D,83.1,0.0
2020-09-05,S/D,S/D,85.6,0.0
2020-09-06,S/D,S/D,S/D,0.0
2020-09-07,S/D,S/D,82.0,0.0
2020-09-08,S/D,S/D,84.7,0.0
2020-09-09,S/D,S/D,82.2,0.0
2020-09-10,S/D,S/D,86.3,2.8
2020-09-11,S/D,S/D,86.6,1.2
2020-09-12,S/D,S/D,82.5,0.0
2020-09-13,S/D,S/D,79.5,0.0
2020-09-14,S/D,S/D,87.0,31.8
2020-09-15,S/D,S/D,89.3,1.4
2020-09-16,S/D,S/D,81.9,0.0
2020-09-17,S/D,S/D,82.0,0.0
2020-09-18,S/D,S/D,S/D,0.0
2020-09-19,S/D,S/D,86.3,26.2
2020-09-20,S/D,S/D,84.1,0.0
2020-09-21,S/D,S/D,S/D,7.3
2020-09-22,S/D,S/D,94.6,13.1
2020-09-23,S/D,S/D,87.0,35.1
2020-09-24,S/D,S/D,91.9,0.0
2020-09-25,S/D,S/D,82.1,0.0
2020-09-26,S/D,S/D,84.9,0.0
2020-09-27,S/D,S/D,84.9,1.4
2020-09-28,S/D,S/D,84.8,1.6
2020-09-29,S/D,S/D,91.7,24.2
2020-09-30,S/D,S/D,92.4,10.7
