Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-07-01,S/D,S/D,86.2,0.0
2020-07-02,S/D,S/D,86.5,0.0
2020-07-03,S/D,S/D,92.5,0.0
2020-07-04,S/D,S/D,88.2,0.0
2020-07-05,S/D,S/D,86.3,0.0
2020-07-06,S/D,S/D,88.7,0.0
2020-07-07,S/D,S/D,85.9,1.6
2020-07-08,S/D,S/D,93.3,0.0
2020-07-09,S/D,S/D,82.2,10.7
2020-07-10,S/D,S/D,88.7,8.2
2020-07-11,S/D,S/D,90.1,0.0
2020-07-12,S/D,S/D,84.2,0.0
2020-07-13,S/D,S/D,88.5,0.0
2020-07-14,S/D,S/D,89.6,28.4
2020-07-15,S/D,S/D,86.4,21.2
2020-07-16,S/D,S/D,88.1,0.0
2020-07-17,S/D,S/D,85.0,0.0
2020-07-18,S/D,S/D,87.4,0.0
2020-07-19,S/D,S/D,88.8,0.0
2020-07-20,S/D,S/D,93.0,8.6
2020-07-21,S/D,S/D,83.4,0.0
2020-07-22,S/D,S/D,81.7,5.3
2020-07-23,S/D,S/D,82.0,8.7
2020-07-24,S/D,S/D,87.8,9.8
2020-07-25,S/D,S/D,87.3,0.0
2020-07-26,S/D,S/D,88.4,0.0
2020-07-27,S/D,S/D,82.9,0.0
2020-07-28,S/D,S/D,87.9,0.0
2020-07-29,S/D,S/D,87.4,0.0
2020-07-30,S/D,S/D,88.6,3.6
2020-07-31,S/D,S/D,81.1,0.0
