Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-08-01,S/D,S/D,83.9,0.0
2024-08-02,S/D,S/D,80.5,0.0
2024-08-03,S/D,S/D,84.1,0.0
2024-08-04,S/D,S/D,83.7,0.0
2024-08-05,S/D,S/D,82.7,4.6
2024-08-06,S/D,S/D,86.4,0.0
2024-08-07,S/D,S/D,84.9,0.0
2024-08-08,S/D,S/D,79.0,0.0
2024-08-09,S/D,S/D,84.7,0.0
2024-08-10,S/D,S/D,92.1,31.2
2024-08-11,S/D,S/D,87.2,0.0
2024-08-12,S/D,S/D,86.2,0.0
2024-08-13,S/D,S/D,80.3,0.0
2024-08-14,S/D,S/D,83.9,0.0
2024-08-15,S/D,S/D,79.4,0.0
2024-08-16,S/D,S/D,82.1,0.0
2024-08-17,S/D,S/D,86.9,0.0
2024-08-18,S/D,S/D,79.4,0.0
2024-08-19,S/D,S/D,87.3,0.0
2024-08-20,S/D,S/D,84.0,0.0
2024-08-21,S/D,S/D,82.7,0.0
2024-08-22,S/D,S/D,85.2,0.0
2024-08-23,S/D,S/D,81.9,0.0
2024-08-24,S/D,S/D,S/D,0.0
2024-08-25,S/D,S/D,85.0,63.0
2024-08-26,S/D,S/D,85.2,19.8
2024-08-27,S/D,S/D,84.0,0.0
2024-08-28,S/D,S/D,84.5,0.0
2024-08-29,S/D,S/D
