Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BRETAÑA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-02-01,S/D,S/D,87.1,0.0
2024-02-02,S/D,S/D,84.7,124.1
2024-02-03,S/D,S/D,89.9,0.0
2024-02-04,S/D,S/D,83.4,0.0
2024-02-05,S/D,S/D,92.2,22.6
2024-02-06,S/D,S/D,88.8,4.2
2024-02-07,S/D,S/D,89.0,0.0
2024-02-08,S/D,S/D,86.0,7.6
2024-02-09,S/D,S/D,87.8,0.0
2024-02-10,S/D,S/D,88.0,2.6
2024-02-11,S/D,S/D,91.2,4.6
2024-02-12,S/D,S/D,87.5,14.6
2024-02-13,S/D,S/D,89.3,2.2
2024-02-14,S/D,S/D,89.3,39.4
2024-02-15,S/D,S/D,91.6,25.8
2024-02-16,S/D,S/D,90.5,7.6
2024-02-17,S/D,S/D,93.0,2.6
2024-02-18,S/D,S/D,92.0,0.0
2024-02-19,S/D,S/D,89.0,5.8
2024-02-20,S/D,S/D,87.2,0.0
2024-02-21,S/D,S/D,86.3,0.0
2024-02-22,S/D,S/D,90.1,0.0
2024-02-23,S/D,S/D,82.8,0.0
2024-02-24,S/D,S/D,92.3,0.0
2024-02-25,S/D,S/D,91.1,31.8
2024-02-26,S/D,S/D,88.6,0.0
2024-02-27,S/D,S/D,90.7,0.0
2024-02-28,S/D,S/D,87.9,0.0
2024-02-29,S/D,S/D,88.2,0.0
