Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : CHIRIACO
Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2018-09-01,29.5,S/D,85.4,3.0
2018-09-02,32,S/D,85.1,0.4
2018-09-03,25.8,S/D,92.5,3.1
2018-09-04,26.5,S/D,92.3,0.0
2018-09-05,32.2,S/D,78.2,0.0
2018-09-06,33,S/D,77.2,0.0
2018-09-07,33.5,S/D,80.3,0.0
2018-09-08,33.8,S/D,79.8,2.3
2018-09-09,32,S/D,85.4,7.0
2018-09-10,34,S/D,80.8,0.0
2018-09-11,32.2,S/D,82.9,0.0
2018-09-12,33.6,S/D,79.4,5.8
2018-09-13,35,S/D,81.3,0.0
2018-09-14,26.8,S/D,94.6,0.0
2018-09-15,31.8,S/D,81.2,0.0
2018-09-16,32,S/D,82.7,0.0
2018-09-17,31.8,S/D,84.8,25.5
2018-09-18,33,S/D,84.1,0.0
2018-09-19,30.5,S/D,88.1,1.4
2018-09-20,31.2,S/D,86.6,0.0
2018-09-21,32.2,S/D,83.8,43.0
2018-09-22,31.5,S/D,84.2,3.0
2018-09-23,32,S/D,79.8,0.0
2018-09-24,31.8,S/D,84.7,5.0
2018-09-25,29.5,S/D,88.7,7.1
2018-09-26,31,S/D,84.2,0.0
2018-09-27,29.8,S/D,88.6,0.0
2018-09-28,31.2,S/D,84.0,14.2
2018-09-29,32.2,S/D,86.5,0.0
2018-09-30,33.4,S/D,78.1,0.0
