Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : CHIRIACO
Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-01-01,30.2,S/D,89.6,5.4
2020-01-02,27.2,S/D,86.2,7.8
2020-01-03,28.7,S/D,88.8,0.0
2020-01-04,31.6,S/D,85.4,0.0
2020-01-05,34.5,S/D,78.1,0.0
2020-01-06,35.2,S/D,76.5,3.4
2020-01-07,28.2,S/D,91.4,2.2
2020-01-08,33.8,S/D,76.3,4.5
2020-01-09,28.6,S/D,91.6,10.9
2020-01-10,28.2,S/D,91.1,6.6
2020-01-11,23.2,S/D,96.1,0.0
2020-01-12,26,S/D,94.7,8.3
2020-01-13,25,S/D,96.1,17.0
2020-01-14,26.8,S/D,93.1,5.5
2020-01-15,27.2,S/D,90.2,2.2
2020-01-16,27.8,S/D,91.1,0.8
2020-01-17,29.2,S/D,89.2,40.8
2020-01-18,27.6,S/D,87.9,7.3
2020-01-19,27.8,S/D,93.3,12.5
2020-01-20,31.6,S/D,84.3,0.0
2020-01-21,32,S/D,82.2,0.0
2020-01-22,36,S/D,81.3,4.5
2020-01-23,34.5,S/D,86.7,0.8
2020-01-24,31,S/D,88.2,0.0
2020-01-25,32.2,S/D,87.3,5.4
2020-01-26,33,S/D,85.1,0.0
2020-01-27,35.5,S/D,78.6,2.5
2020-01-28,31.8,S/D,86.7,1.1
2020-01-29,31.2,S/D,87.0,3.3
2020-01-30,29.5,S/D,90.0,9.1
2020-01-31,27.4,S/D,92.7,8.3
