Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : CHIRIACO
Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-05-01,29.4,S/D,89.0,3.2
2025-05-02,32.5,S/D,85.0,4.3
2025-05-03,31,S/D,86.8,0.0
2025-05-04,32.5,S/D,89.1,39.5
2025-05-05,29.6,S/D,96.2,7.0
2025-05-06,32,S/D,85.9,0.0
2025-05-07,34,S/D,85.7,1.0
2025-05-08,34.2,S/D,84.1,11.5
2025-05-09,30.5,S/D,85.9,4.8
2025-05-10,28.6,S/D,92.7,20.6
2025-05-11,30.5,S/D,87.2,9.0
2025-05-12,30,S/D,88.9,13.8
2025-05-13,33.5,S/D,85.2,0.5
2025-05-14,30.2,S/D,90.0,5.7
2025-05-15,32.4,S/D,82.8,26.0
2025-05-16,29.4,S/D,88.0,1.3
2025-05-17,33,S/D,84.1,30.5
2025-05-18,33,S/D,85.9,17.4
2025-05-19,27.5,S/D,96.7,10.9
2025-05-20,30.7,S/D,89.0,4.1
2025-05-21,28.8,S/D,89.5,2.5
2025-05-22,29,S/D,89.2,9.5
2025-05-23,29,S/D,89.6,3.0
2025-05-24,33.4,S/D,85.3,1.2
2025-05-25,32,S/D,90.3,0.0
2025-05-26,31,S/D,90.0,11.3
2025-05-27,31,S/D,88.3,1.2
2025-05-28,28.5,S/D,92.5,0.0
2025-05-29,26.5,S/D,95.7,33.6
2025-05-30,29.5,S/D,87.5,4.9
2025-05-31,31,S/D,85.1,0.0
