Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : CHIRIACO
Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2018-05-01,31.5,S/D,84.5,8.2
2018-05-02,29,S/D,88.3,5.8
2018-05-03,31.7,S/D,85.2,5.5
2018-05-04,33.2,S/D,82.2,5.2
2018-05-05,26.5,S/D,S/D,33.2
2018-05-06,30.5,S/D,89.6,0.0
2018-05-07,29.2,S/D,89.3,16.6
2018-05-08,30.2,S/D,83.7,0.0
2018-05-09,31,S/D,86.1,9.8
2018-05-10,31.7,S/D,84.0,0.0
2018-05-11,31.5,S/D,86.4,0.8
2018-05-12,32.2,S/D,85.1,5.9
2018-05-13,32.2,S/D,92.3,23.2
2018-05-14,31,S/D,88.0,0.0
2018-05-15,28.9,S/D,92.1,0.0
2018-05-16,30.2,S/D,84.4,5.4
2018-05-17,30.5,S/D,87.1,0.0
2018-05-18,32.8,S/D,77.4,47.0
2018-05-19,29.2,S/D,88.1,4.0
2018-05-20,29.5,S/D,89.7,11.5
2018-05-21,28.5,S/D,88.8,4.2
2018-05-22,30.5,S/D,86.6,14.7
2018-05-23,27.2,S/D,93.4,31.5
2018-05-24,28.5,S/D,90.0,7.2
2018-05-25,27,S/D,91.0,0.5
2018-05-26,30.5,S/D,86.1,7.7
2018-05-27,32,S/D,81.1,0.0
2018-05-28,28.4,S/D,92.7,5.4
2018-05-29,30.6,S/D,82.2,0.0
2018-05-30,29.5,S/D,85.8,1.0
2018-05-31,31.4,S/D,86.4,0.0
