Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : CHIRIACO
Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-06-01,31.7,S/D,88.6,4.5
2019-06-02,31.2,S/D,88.2,1.0
2019-06-03,27.5,S/D,94.6,19.1
2019-06-04,28,S/D,90.8,9.1
2019-06-05,30.7,S/D,87.7,7.8
2019-06-06,31.8,S/D,80.9,0.0
2019-06-07,32,S/D,86.0,0.0
2019-06-08,28.8,S/D,93.1,3.4
2019-06-09,29.2,S/D,88.4,2.0
2019-06-10,29.8,S/D,85.9,0.0
2019-06-11,31.8,S/D,84.3,3.4
2019-06-12,30.4,S/D,90.5,0.0
2019-06-13,31,S/D,86.3,54.0
2019-06-14,31,S/D,87.2,2.2
2019-06-15,30.5,S/D,90.3,2.0
2019-06-16,29.2,S/D,88.3,11.8
2019-06-17,29,S/D,84.4,0.3
2019-06-18,30.6,S/D,86.0,8.0
2019-06-19,29.5,S/D,85.1,0.0
2019-06-20,31.5,S/D,80.6,0.0
2019-06-21,30.2,S/D,85.1,0.0
2019-06-22,30.2,S/D,86.2,2.5
2019-06-23,31,S/D,85.9,0.0
2019-06-24,29,S/D,79.3,0.0
2019-06-25,32.6,S/D,79.9,0.0
2019-06-26,29.5,S/D,86.3,0.0
2019-06-27,28.6,S/D,89.7,46.0
2019-06-28,27.2,S/D,93.9,7.5
2019-06-29,27.5,S/D,92.1,55.2
2019-06-30,30.2,S/D,84.2,0.0
