Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUNCHANA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°41'25.07'',Longitud :,73°15'20.13'',Altitud :,91 msnm.
Tipo :,PE - Meteorológica,Código :,103015
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-01-01,30.4,22.4,S/D,13.6
2025-01-02,30.6,23,S/D,7.2
2025-01-03,30.4,22.2,S/D,38.8
2025-01-04,31,23,S/D,-999.0
2025-01-05,S/D,S/D,S/D,S/D
2025-01-06,31.6,23,S/D,9.9
2025-01-07,32.8,23.4,S/D,3.1
2025-01-08,32,23.8,S/D,2.4
2025-01-09,30.8,23.4,S/D,2.6
2025-01-10,31,24,S/D,0.0
2025-01-11,29.4,24,S/D,-999.0
2025-01-12,S/D,S/D,S/D,S/D
2025-01-13,30.4,23.4,S/D,0.0
2025-01-14,33.6,23.4,S/D,0.0
2025-01-15,34.8,21.8,S/D,0.0
2025-01-16,34.4,20.4,S/D,2.0
2025-01-17,35.6,21.8,S/D,0.0
2025-01-18,35.8,21.4,75.0,-999.0
2025-01-19,S/D,S/D,S/D,S/D
2025-01-20,36.2,21.8,77.5,0.0
2025-01-21,35.8,24,72.2,0.0
2025-01-22,33.6,24.4,78.8,2.4
2025-01-23,32.4,23.6,88.4,3.4
2025-01-24,33.4,22,87.2,0.0
2025-01-25,33.8,22,82.2,S/D
2025-01-26,S/D,S/D,S/D,S/D
2025-01-27,31.6,22.2,82.4,51.9
2025-01-28,31.2,22,87.5,33.8
2025-01-29,31.4,22.2,87.8,0.0
2025-01-30,33.6,22.4,81.6,0.0
2025-01-31,31.2,23.6,87.6,0.0
2025-02-01,33,23.4,81.9,-999.0
