Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUNCHANA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°41'25.07'',Longitud :,73°15'20.13'',Altitud :,91 msnm.
Tipo :,PE - Meteorológica,Código :,103015
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-12-01,S/D,S/D,S/D,S/D
2024-12-02,36,23.4,S/D,0.0
2024-12-03,35,25,S/D,0.0
2024-12-04,35.2,23.2,S/D,0.0
2024-12-05,34,23.4,S/D,0.0
2024-12-06,32.6,23.2,S/D,11.1
2024-12-07,31,23.4,S/D,S/D
2024-12-08,S/D,S/D,S/D,S/D
2024-12-09,31,22.8,S/D,70.9
2024-12-10,29,22.4,S/D,9.0
2024-12-11,30,22.2,S/D,0.0
2024-12-12,34.8,23.2,S/D,0.0
2024-12-13,32.4,23.6,S/D,0.0
2024-12-14,33.6,23.8,S/D,5.8
2024-12-16,27.4,23.2,S/D,0.9
2024-12-17,25.8,22.6,S/D,8.6
2024-12-18,32.8,22.8,S/D,53.7
2024-12-19,32.4,22.4,S/D,17.9
2024-12-20,32,22.2,S/D,0.0
2024-12-21,32.6,22.2,S/D,0.0
2024-12-23,32.6,22.4,S/D,2.0
2024-12-24,33,22.8,S/D,18.1
2024-12-25,33.4,23.6,S/D,4.6
2024-12-26,30.6,22.2,S/D,67.6
2024-12-27,30.4,23,S/D,0.0
2024-12-28,31.4,22.8,S/D,0.0
2024-12-30,31.4,22.4,S/D,0.0
2024-12-31,32.8,23,S/D,14.2
