Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUNCHANA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°41'25.07'',Longitud :,73°15'20.13'',Altitud :,91 msnm.
Tipo :,PE - Meteorológica,Código :,103015
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-03-01,30,24.2,S/D,0.0
2024-03-02,30.8,24.4,S/D,0.0
2024-03-03,32.8,25.2,S/D,0.0
2024-03-04,34.4,25,S/D,0.0
2024-03-05,34.6,26.2,S/D,17.4
2024-03-06,30.6,24.4,S/D,28.2
2024-03-07,32.2,24,S/D,36.4
2024-03-08,31.6,24.2,S/D,51.1
2024-03-09,29.2,24.4,S/D,3.2
2024-03-10,27,24,S/D,5.8
2024-03-11,34.2,23.8,S/D,4.1
2024-03-12,31.2,25.2,S/D,0.0
2024-03-13,34.6,24.8,S/D,0.0
2024-03-14,34.4,25,S/D,0.0
2024-03-15,32,26,S/D,4.6
2024-03-16,33.2,24.4,S/D,0.0
2024-03-17,33.4,24.6,S/D,0.0
2024-03-18,33.2,25.4,S/D,0.8
2024-03-19,31.2,24.4,S/D,12.3
2024-03-20,32,25,S/D,0.0
2024-03-21,34.8,25.2,S/D,2.5
2024-03-22,35,24.6,S/D,23.8
2024-03-23,31,25.2,S/D,6.0
2024-03-24,32.2,25.6,S/D,0.0
2024-03-25,34.6,25,S/D,0.0
2024-03-26,35,26,S/D,12.4
2024-03-27,35.4,24.4,S/D,0.0
2024-03-28,34.6,26,S/D,S/D
2024-03-29,34.8,S/D,S/D,18.6
2024-03-30,34.2,24.8,S/D,-999.0
2024-03-31,S/D,S/D,S/D,S/D
