Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BELLAVISTA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-12-01,6.39,6.37,6.35,6.32,6.36
2020-12-02,6.24,6.24,6.25,6.26,6.25
2020-12-03,6.22,6.22,6.21,6.21,6.22
2020-12-04,6.21,6.21,6.21,6.22,6.21
2020-12-05,6.26,6.26,6.27,6.27,6.27
2020-12-06,6.32,6.34,6.37,6.40,6.36
2020-12-07,6.51,6.53,6.58,6.64,6.57
2020-12-08,6.80,6.81,6.83,6.88,6.83
2020-12-09,6.98,6.99,7.02,7.05,7.01
2020-12-10,7.09,7.09,7.10,7.10,7.10
2020-12-11,7.12,7.12,7.12,7.12,7.12
2020-12-12,7.12,7.12,7.12,7.12,7.12
2020-12-13,7.10,7.10,7.10,7.10,7.10
2020-12-14,7.11,7.11,7.12,7.12,7.12
2020-12-15,7.14,7.14,7.13,7.13,7.14
2020-12-16,7.11,7.11,7.10,7.10,7.11
2020-12-17,7.08,7.07,7.07,7.07,7.07
2020-12-18,7.10,7.11,7.12,7.13,7.12
2020-12-19,7.15,7.15,7.16,7.16,7.16
2020-12-20,7.19,7.19,7.19,7.18,7.19
2020-12-21,7.15,7.14,7.12,7.09,7.13
2020-12-22,6.99,6.99,6.99,7.00,6.99
2020-12-23,7.03,7.08,7.12,7.17,7.10
2020-12-24,7.35,7.36,9.38,7.39,7.87
2020-12-25,7.46,7.46,7.45,7.45,7.46
2020-12-26,7.39,7.36,7.32,7.28,7.34
2020-12-27,7.18,7.15,7.11,7.06,7.13
2020-12-28,6.91,6.90,6.88,6.85,6.89
2020-12-29,6.78,6.77,6.76,6.75,6.77
2020-12-30,6.73,6.73,6.71,6.69,6.72
2020-12-31,6.64,6.63,6.61,6.59,6.62
