Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BELLAVISTA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2023-06-01,6.53,6.53,6.54,6.55,6.54
2023-06-02,6.59,6.60,6.62,6.64,6.61
2023-06-03,6.66,6.66,6.68,6.69,6.67
2023-06-04,6.71,6.72,6.73,6.74,6.73
2023-06-05,6.76,6.76,6.76,6.76,6.76
2023-06-06,6.76,6.76,6.76,6.76,6.76
2023-06-07,6.80,6.80,6.80,6.80,6.80
2023-06-08,6.80,6.80,6.81,6.81,6.81
2023-06-09,6.83,6.83,6.83,6.83,6.83
2023-06-10,6.84,6.84,6.85,6.85,6.85
2023-06-11,6.86,6.86,6.86,6.86,6.86
2023-06-12,6.88,6.88,6.89,6.89,6.89
2023-06-13,6.89,6.90,6.91,6.91,6.90
2023-06-14,6.93,6.93,6.93,6.93,6.93
2023-06-15,6.93,6.93,6.94,6.94,6.94
2023-06-16,6.95,6.95,6.96,6.96,6.96
2023-06-17,6.95,6.95,6.94,6.94,6.95
2023-06-18,6.94,6.93,6.92,6.92,6.93
2023-06-19,6.89,6.88,6.86,6.84,6.87
2023-06-20,6.82,6.80,6.79,6.78,6.80
2023-06-21,6.75,6.74,6.73,6.73,6.74
2023-06-22,6.70,6.68,6.66,6.65,6.67
2023-06-23,6.63,6.63,6.63,6.63,6.63
2023-06-24,6.60,6.59,6.58,6.56,6.58
2023-06-25,6.55,6.53,6.50,6.49,6.52
2023-06-26,6.45,6.43,6.40,6.39,6.42
2023-06-27,6.25,6.23,6.19,6.17,6.21
2023-06-28,3.02,5.99,5.96,5.93,5.23
2023-06-29,5.85,5.83,5.81,5.79,5.82
2023-06-30,5.76,5.74,5.72,5.70,5.73
