Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BELLAVISTA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2019-11-01,6.45,6.47,6.49,6.52,6.48
2019-11-02,6.65,6.66,6.67,6.67,6.66
2019-11-03,6.70,6.70,6.71,6.71,6.71
2019-11-04,6.75,6.75,6.75,6.75,6.75
2019-11-05,6.75,6.75,6.74,6.73,6.74
2019-11-06,6.70,6.79,6.78,6.78,6.76
2019-11-07,6.61,6.60,6.59,6.58,6.60
2019-11-08,6.51,6.50,6.49,6.48,6.50
2019-11-09,6.40,6.38,6.37,6.36,6.38
2019-11-10,6.31,6.31,6.31,6.30,6.31
2019-11-11,6.29,6.29,6.28,6.28,6.29
2019-11-12,6.25,6.25,6.26,6.27,6.26
2019-11-13,6.34,6.35,6.37,6.39,6.36
2019-11-14,6.45,6.45,6.45,6.45,6.45
2019-11-15,6.41,6.41,6.40,6.40,6.41
2019-11-16,6.36,6.36,6.37,6.39,6.37
2019-11-17,6.51,6.53,6.57,6.61,6.56
2019-11-18,6.76,6.78,6.80,6.83,6.79
2019-11-19,6.89,6.90,6.91,6.91,6.90
2019-11-20,6.94,6.96,6.96,6.96,6.96
2019-11-21,6.95,6.94,6.94,6.93,6.94
2019-11-22,6.90,6.90,6.91,6.91,6.91
2019-11-23,6.96,6.96,6.96,6.96,6.96
2019-11-24,6.91,6.90,6.89,6.87,6.89
2019-11-25,6.81,6.79,6.77,6.74,6.78
2019-11-26,6.67,6.65,6.63,6.60,6.64
2019-11-27,6.52,6.50,6.47,6.44,6.48
2019-11-28,6.36,6.34,6.33,6.31,6.34
2019-11-29,6.32,6.32,6.32,6.33,6.32
2019-11-30,6.37,6.37,6.37,6.37,6.37
