Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BELLAVISTA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2026-01-01,2.32,2.30,2.28,2.27,2.29
2026-01-02,2.25,2.23,2.21,2.19,2.22
2026-01-03,2.14,2.12,2.12,2.14,2.13
2026-01-04,2.16,2.18,2.19,2.21,2.19
2026-01-05,2.23,2.24,2.26,2.28,2.25
2026-01-06,2.34,2.34,2.36,2.37,2.35
2026-01-07,2.41,2.40,2.39,2.37,2.39
2026-01-08,2.33,2.36,2.39,2.42,2.38
2026-01-09,2.63,2.65,2.67,2.69,2.66
2026-01-10,2.81,2.83,2.86,2.88,2.85
2026-01-11,2.96,2.99,3.01,3.03,3.00
2026-01-12,3.12,3.15,3.17,3.19,3.16
2026-01-13,3.24,3.33,3.36,3.39,3.33
2026-01-14,3.52,3.55,3.59,3.62,3.57
2026-01-15,3.84,3.87,3.90,3.93,3.89
2026-01-16,4.08,4.10,4.12,4.14,4.11
2026-01-17,4.25,4.27,4.29,4.31,4.28
2026-01-18,4.47,4.49,4.52,4.54,4.51
2026-01-19,4.70,4.74,4.77,4.80,4.75
2026-01-20,4.94,4.98,5.02,5.04,5.00
2026-01-21,5.19,5.22,5.25,5.28,5.24
2026-01-22,5.42,5.44,5.46,5.48,5.45
2026-01-23,5.57,5.59,5.61,5.63,5.60
2026-01-24,5.74,5.76,5.79,5.82,5.78
2026-01-25,5.95,5.97,5.99,6.03,5.99
2026-01-26,6.11,6.08,6.05,6.01,6.06
2026-01-27,5.89,5.87,5.85,5.83,5.86
2026-01-28,5.71,5.69,5.68,5.70,5.70
2026-01-29,5.74,5.75,5.75,5.76,5.75
2026-01-30,5.75,5.74,5.73,5.69,5.73
2026-01-31,5.53,5.31,5.49,5.46,5.45
