Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BELLAVISTA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-03-01,4.22,4.25,4.29,4.33,4.27
2020-03-02,4.44,4.44,4.44,4.44,4.44
2020-03-03,4.43,4.42,4.41,4.40,4.42
2020-03-04,4.35,4.36,4.37,4.38,4.37
2020-03-05,4.43,4.46,4.48,4.51,4.47
2020-03-06,4.67,4.69,4.72,4.75,4.71
2020-03-07,4.89,4.90,4.91,4.92,4.91
2020-03-08,4.95,4.96,4.97,4.98,4.97
2020-03-09,5.02,5.02,5.03,5.04,5.03
2020-03-10,5.06,5.06,5.06,5.06,5.06
2020-03-11,5.08,5.08,5.08,5.08,5.08
2020-03-12,5.10,5.11,5.13,5.16,5.13
2020-03-13,5.27,5.27,5.28,5.28,5.28
2020-03-14,5.29,5.29,5.28,5.26,5.28
2020-03-15,5.19,5.18,5.18,5.17,5.18
2020-03-16,5.12,5.11,5.10,5.09,5.11
2020-03-17,5.05,5.04,5.03,5.01,5.03
2020-03-18,4.96,4.95,4.94,4.92,4.94
2020-03-19,4.83,4.82,4.85,4.80,4.83
2020-03-20,4.76,4.76,4.75,4.75,4.76
2020-03-21,4.75,4.75,4.75,4.75,4.75
2020-03-22,4.71,4.70,4.69,4.68,4.70
2020-03-23,4.65,4.63,4.60,4.57,4.61
2020-03-24,4.46,4.44,4.41,4.38,4.42
2020-03-25,4.33,4.27,4.21,4.17,4.25
2020-03-26,4.10,4.07,4.05,4.02,4.06
2020-03-27,4.00,3.92,3.90,3.86,3.92
2020-03-28,3.76,3.74,3.72,3.70,3.73
2020-03-29,3.68,3.71,3.74,3.77,3.73
2020-03-30,3.82,3.83,3.84,3.84,3.83
2020-03-31,3.86,3.86,3.86,3.86,3.86
