Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BELLAVISTA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2025-03-01,6.27,6.29,6.32,6.35,6.31
2025-03-02,6.41,6.41,6.43,6.43,6.42
2025-03-03,6.52,6.53,6.54,6.55,6.54
2025-03-04,6.61,6.61,6.63,6.66,6.63
2025-03-05,6.72,6.72,6.72,6.72,6.72
2025-03-06,6.79,6.80,6.81,6.81,6.80
2025-03-07,6.84,6.84,6.84,6.84,6.84
2025-03-08,6.88,6.89,6.90,6.92,6.90
2025-03-09,6.96,6.97,6.97,6.99,6.97
2025-03-10,7.09,7.05,7.03,7.01,7.05
2025-03-11,6.93,6.92,6.92,6.91,6.92
2025-03-12,6.87,6.86,6.85,6.84,6.86
2025-03-13,6.80,6.80,6.80,6.80,6.80
2025-03-14,6.72,6.71,6.71,6.70,6.71
2025-03-15,6.75,6.74,6.74,6.73,6.74
2025-03-16,6.69,6.68,6.67,6.67,6.68
2025-03-17,6.62,6.62,6.61,6.60,6.61
2025-03-18,6.55,6.54,6.53,6.51,6.53
2025-03-19,6.47,6.45,6.43,6.41,6.44
2025-03-20,6.36,6.33,6.30,6.26,6.31
2025-03-21,6.18,6.18,6.18,6.18,6.18
2025-03-22,6.15,6.13,6.13,6.11,6.13
2025-03-23,6.17,6.19,6.21,6.23,6.20
2025-03-24,6.36,6.37,6.37,6.39,6.37
2025-03-25,6.42,6.42,6.41,6.40,6.41
2025-03-26,6.35,6.36,6.37,6.38,6.37
2025-03-27,6.41,6.41,6.41,6.41,6.41
2025-03-28,6.39,6.38,6.36,6.34,6.37
2025-03-29,6.30,6.30,6.30,6.30,6.30
2025-03-30,6.25,6.24,6.24,6.23,6.24
2025-03-31,6.28,6.31,6.33,6.36,6.32
