Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BELLAVISTA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-10-01,5.25,5.28,5.32,5.36,5.30
2020-10-02,5.51,5.54,5.55,5.55,5.54
2020-10-03,5.49,5.44,5.41,5.36,5.43
2020-10-04,5.22,5.20,5.18,5.15,5.19
2020-10-05,5.05,5.05,5.05,5.05,5.05
2020-10-06,5.05,5.06,5.07,5.07,5.06
2020-10-07,5.13,5.13,5.13,5.13,5.13
2020-10-08,5.15,5.13,5.11,5.09,5.12
2020-10-09,5.04,5.03,5.03,5.02,5.03
2020-10-10,4.97,4.97,4.96,4.96,4.97
2020-10-11,4.95,4.95,4.95,4.95,4.95
2020-10-12,4.91,4.88,4.85,4.84,4.87
2020-10-13,4.63,4.62,4.60,4.59,4.61
2020-10-14,4.51,4.50,4.50,4.49,4.50
2020-10-15,4.46,4.45,4.45,4.44,4.45
2020-10-16,4.41,4.38,4.34,4.29,4.36
2020-10-17,4.18,4.16,4.13,4.11,4.15
2020-10-18,4.08,4.07,4.06,4.05,4.07
2020-10-19,4.03,4.03,4.02,4.02,4.03
2020-10-20,4.02,4.02,4.02,4.02,4.02
2020-10-21,4.03,4.03,4.04,4.05,4.04
2020-10-22,4.09,4.12,4.17,4.20,4.15
2020-10-23,4.32,4.35,4.39,4.44,4.38
2020-10-24,4.60,4.62,4.64,4.67,4.63
2020-10-25,4.78,4.78,4.78,4.78,4.78
2020-10-26,4.80,4.80,4.80,4.80,4.80
2020-10-27,4.85,4.87,4.90,4.95,4.89
2020-10-28,5.20,5.23,5.24,5.31,5.25
2020-10-29,5.39,5.39,5.38,5.38,5.39
2020-10-30,5.38,5.36,5.33,5.29,5.34
2020-10-31,5.19,5.17,5.16,5.13,5.16
