Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BELLAVISTA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2019-10-01,4.74,4.74,4.74,4.74,4.74
2019-10-02,4.71,4.71,4.71,4.71,4.71
2019-10-03,4.74,4.76,4.78,4.81,4.77
2019-10-04,4.91,4.91,4.92,4.93,4.92
2019-10-05,4.97,4.96,4.94,4.91,4.95
2019-10-06,4.79,4.76,4.74,4.70,4.75
2019-10-07,4.59,4.58,4.57,4.55,4.57
2019-10-08,4.48,4.48,4.50,4.52,4.50
2019-10-09,4.59,4.61,4.64,4.67,4.63
2019-10-10,4.78,4.78,4.78,4.78,4.78
2019-10-11,4.78,4.78,4.78,4.78,4.78
2019-10-12,4.75,4.79,4.83,4.88,4.81
2019-10-13,5.03,5.09,5.16,5.23,5.13
2019-10-14,5.63,5.67,5.72,5.76,5.70
2019-10-15,5.93,5.94,5.95,5.97,5.95
2019-10-16,5.99,5.99,6.01,6.02,6.00
2019-10-17,6.02,6.04,6.06,6.07,6.05
2019-10-18,6.19,6.19,6.19,6.18,6.19
2019-10-19,6.16,6.16,6.17,6.19,6.17
2019-10-20,6.34,6.37,6.40,6.44,6.39
2019-10-21,6.56,6.56,6.56,6.55,6.56
2019-10-22,6.27,6.25,6.21,6.17,6.23
2019-10-23,5.96,5.94,5.91,5.89,5.93
2019-10-24,5.79,5.79,5.78,5.78,5.79
2019-10-25,5.73,5.73,5.74,5.76,5.74
2019-10-26,5.89,5.93,5.96,5.99,5.94
2019-10-27,6.04,6.05,6.06,6.06,6.05
2019-10-28,6.11,6.11,6.10,6.10,6.11
2019-10-29,6.10,6.11,6.12,6.13,6.12
2019-10-30,6.22,6.23,6.25,6.27,6.24
2019-10-31,6.36,6.36,6.37,6.39,6.37
