Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BELLAVISTA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2023-12-01,3.76,3.78,3.80,3.83,3.79
2023-12-02,3.92,3.95,3.98,4.03,3.97
2023-12-03,4.15,4.18,4.21,4.24,4.20
2023-12-04,4.47,4.49,4.52,4.55,4.51
2023-12-05,4.65,4.68,4.71,4.74,4.70
2023-12-06,4.86,4.88,4.90,4.92,4.89
2023-12-07,4.99,4.98,4.97,4.96,4.98
2023-12-08,4.94,4.94,4.94,4.94,4.94
2023-12-09,4.88,4.87,4.86,4.85,4.87
2023-12-10,4.83,4.83,4.80,4.80,4.82
2023-12-11,4.78,4.78,4.76,4.76,4.77
2023-12-12,4.74,4.72,4.70,4.68,4.71
2023-12-13,4.66,4.68,4.70,4.72,4.69
2023-12-14,4.75,4.75,4.73,4.73,4.74
2023-12-15,4.70,4.72,4.76,4.78,4.74
2023-12-16,4.80,4.83,4.86,4.89,4.85
2023-12-17,4.95,4.98,5.02,5.04,5.00
2023-12-18,5.15,5.15,5.15,5.15,5.15
2023-12-19,5.13,5.14,5.15,5.16,5.15
2023-12-20,5.18,5.18,5.15,5.15,5.17
2023-12-21,5.10,5.12,5.14,5.16,5.13
2023-12-22,5.20,5.22,5.24,5.26,5.23
2023-12-23,5.30,5.32,5.34,5.34,5.33
2023-12-24,5.38,5.40,5.42,5.44,5.41
2023-12-25,5.50,5.50,5.52,5.52,5.51
2023-12-26,5.59,5.56,5.54,5.52,5.55
2023-12-27,5.48,5.48,5.46,5.46,5.47
2023-12-28,5.44,5.46,5.48,5.50,5.47
2023-12-29,5.55,5.57,5.59,5.61,5.58
2023-12-30,5.65,5.65,5.68,5.68,5.67
2023-12-31,5.72,5.74,5.76,5.78,5.75
