Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : LA LIBERTAD
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°29'10.71'',Longitud :,73°14'1.95'',Altitud :,100 msnm.
Tipo :,HLM - Hidrológica,Código :,240112
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-07-01,6.54,6.57,6.59,6.60,6.58
2020-07-02,6.62,6.62,6.64,6.65,6.63
2020-07-03,6.74,6.77,6.79,6.82,6.78
2020-07-04,6.85,6.86,6.88,6.89,6.87
2020-07-05,6.92,6.92,6.94,6.95,6.93
2020-07-06,6.95,6.95,6.97,6.97,6.96
2020-07-07,7.00,7.01,7.02,7.02,7.01
2020-07-08,7.06,7.09,7.11,7.12,7.10
2020-07-09,7.13,7.13,7.14,7.16,7.14
2020-07-10,7.20,7.20,7.22,7.22,7.21
2020-07-11,7.25,7.25,7.25,7.26,7.25
2020-07-12,7.29,7.29,7.31,7.31,7.30
2020-07-13,7.33,7.33,7.34,7.35,7.34
2020-07-14,7.37,7.37,7.37,7.37,7.37
2020-07-15,7.40,7.40,7.42,7.42,7.41
2020-07-16,7.44,7.44,7.44,7.44,7.44
2020-07-17,7.43,7.43,7.42,7.42,7.43
2020-07-18,7.41,7.41,7.41,7.40,7.41
2020-07-19,7.39,7.39,7.39,7.38,7.39
2020-07-20,7.36,7.34,7.34,7.34,7.35
2020-07-21,7.34,7.33,7.32,7.32,7.33
2020-07-22,7.31,7.31,7.31,7.31,7.31
2020-07-23,7.33,7.33,7.33,7.33,7.33
2020-07-24,7.33,7.32,7.31,7.30,7.32
2020-07-25,7.26,7.25,7.25,7.24,7.25
2020-07-26,7.22,7.21,7.20,7.18,7.20
2020-07-27,7.11,7.09,7.07,7.06,7.08
2020-07-28,7.01,7.01,7.01,7.01,7.01
2020-07-29,6.96,6.95,6.93,6.92,6.94
2020-07-30,6.83,6.80,6.79,6.78,6.80
2020-07-31,6.71,6.67,6.66,6.66,6.68
