Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : LA LIBERTAD
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°29'10.71'',Longitud :,73°14'1.95'',Altitud :,100 msnm.
Tipo :,HLM - Hidrológica,Código :,240112
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2022-06-01,8.71,8.71,8.71,8.70,8.71
2022-06-02,8.66,8.65,8.63,8.62,8.64
2022-06-03,8.58,8.56,8.56,8.56,8.57
2022-06-04,8.50,8.49,8.47,8.46,8.48
2022-06-05,8.41,8.41,8.40,8.39,8.40
2022-06-06,8.32,8.30,8.30,8.28,8.30
2022-06-07,8.21,8.19,8.19,8.17,8.19
2022-06-08,8.11,8.10,8.10,8.07,8.10
2022-06-09,7.98,7.98,7.96,7.94,7.97
2022-06-10,7.86,7.86,7.85,7.84,7.85
2022-06-11,7.79,7.77,7.76,7.74,7.77
2022-06-12,7.70,7.68,7.66,7.63,7.67
2022-06-13,7.60,7.59,7.52,7.56,7.57
2022-06-14,7.50,7.48,7.46,7.44,7.47
2022-06-15,7.39,7.35,7.30,7.25,7.32
2022-06-16,7.17,7.16,7.25,7.13,7.18
2022-06-17,7.10,7.07,7.07,7.07,7.08
2022-06-18,7.07,7.07,7.07,7.07,7.07
2022-06-19,7.10,7.10,7.10,7.10,7.10
2022-06-20,7.10,7.10,7.10,7.10,7.10
2022-06-21,7.10,7.10,7.10,7.10,7.10
2022-06-22,7.05,6.97,6.93,6.89,6.96
2022-06-23,6.83,6.80,6.79,6.76,6.80
2022-06-24,6.73,6.70,6.69,6.68,6.70
2022-06-25,6.64,6.64,6.63,6.62,6.63
2022-06-26,6.62,6.62,6.62,6.62,6.62
2022-06-27,6.62,6.62,6.62,6.61,6.62
2022-06-28,6.59,6.59,6.58,6.58,6.59
2022-06-29,6.57,6.57,6.56,6.56,6.57
2022-06-30,6.58,6.58,6.59,6.60,6.59
