Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : LA LIBERTAD
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°29'10.71'',Longitud :,73°14'1.95'',Altitud :,100 msnm.
Tipo :,HLM - Hidrológica,Código :,240112
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2025-11-01,3.52,3.54,3.57,3.59,3.56
2025-11-02,3.59,3.59,3.59,3.59,3.59
2025-11-03,3.50,3.49,3.47,3.45,3.48
2025-11-04,3.35,3.32,3.29,3.26,3.31
2025-11-05,3.20,3.17,3.13,3.10,3.15
2025-11-06,3.06,3.06,3.06,3.06,3.06
2025-11-07,3.06,3.06,3.07,3.09,3.07
2025-11-08,3.15,3.15,3.18,3.22,3.18
2025-11-09,3.25,3.25,3.26,3.28,3.26
2025-11-10,3.33,3.34,3.36,3.38,3.35
2025-11-11,3.45,3.45,3.47,3.50,3.47
2025-11-12,3.55,3.55,3.53,3.50,3.53
2025-11-13,3.40,3.37,3.33,3.30,3.35
2025-11-14,3.34,3.34,3.34,3.34,3.34
2025-11-15,3.34,3.34,3.34,3.34,3.34
2025-11-16,3.53,3.58,3.62,3.66,3.60
2025-11-17,3.71,3.72,3.74,3.75,3.73
2025-11-18,3.81,3.81,3.82,3.82,3.82
2025-11-19,3.84,3.86,3.87,3.88,3.86
2025-11-20,4.00,4.00,4.06,3.99,4.01
2025-11-21,4.12,4.14,4.17,4.20,4.16
2025-11-22,4.20,4.20,4.20,4.20,4.20
2025-11-23,4.27,4.28,4.31,4.32,4.30
2025-11-24,4.37,4.39,4.43,4.45,4.41
2025-11-25,4.50,4.50,4.50,4.50,4.50
2025-11-26,4.52,4.52,4.52,4.52,4.52
2025-11-27,4.50,4.51,4.53,4.53,4.52
2025-11-28,4.53,4.53,4.53,4.51,4.53
2025-11-29,4.48,4.48,4.48,4.48,4.48
2025-11-30,4.50,4.50,4.50,4.51,4.50
