Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : GENARO HERRERA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,JENARO HERRERA
Latitud :,4°54'36.1'',Longitud :,73°40'10'',Altitud :,103 msnm.
Tipo :,CP - Meteorológica,Código :,104071
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-04-01,30.8,S/D,85.8,0.0
2025-04-02,33,S/D,85.3,2.4
2025-04-03,28.6,S/D,85.2,12.4
2025-04-04,28,S/D,83.9,26.8
2025-04-05,30,S/D,84.5,25.4
2025-04-06,29,S/D,85.4,6.8
2025-04-07,32,S/D,86.8,4.6
2025-04-08,31.8,S/D,86.8,8.4
2025-04-09,32,S/D,85.4,0.0
2025-04-10,31,S/D,84.9,0.0
2025-04-11,30,S/D,84.5,10.6
2025-04-12,33,S/D,88.7,0.0
2025-04-13,33,S/D,88.4,8.4
2025-04-14,30,S/D,84.3,0.0
2025-04-15,31,S/D,84.8,6.4
2025-04-16,30,S/D,85.8,4.6
2025-04-17,29,S/D,83.8,2.8
2025-04-18,31,S/D,86.4,0.0
2025-04-19,32,S/D,85.1,0.0
2025-04-20,34,S/D,86.7,0.0
2025-04-21,34.6,S/D,84.4,0.0
2025-04-22,33,S/D,85.5,14.6
2025-04-23,31,S/D,83.8,10.4
2025-04-24,32,S/D,85.2,14.6
2025-04-25,32.4,S/D,85.7,4.6
2025-04-26,31,S/D,84.8,0.0
2025-04-27,33,S/D,85.4,8.6
2025-04-28,31,S/D,84.9,10.4
2025-04-29,30.4,S/D,84.2,0.0
2025-04-30,32,S/D,85.2,19.4
2025-05-01,33,S/D,85.0,0.0
