Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BAGAZAN
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,SAQUENA
Latitud :,4°43'26.46'',Longitud :,73°31'55.66'',Altitud :,100 msnm.
Tipo :,PE - Meteorológica,Código :,104067
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-04-01,34.2,23.2,92.5,0.0
2023-04-02,33.6,22.2,91.7,0.0
2023-04-03,33.4,23.2,90.9,2.5
2023-04-04,32.4,22.6,91.7,16.4
2023-04-05,33.6,22,S/D,0.0
2023-04-06,32.2,22.4,92.7,2.6
2023-04-07,33.4,23.2,93.4,2.4
2023-04-08,33.4,23,92.8,8.0
2023-04-09,32.2,21.4,91.6,0.0
2023-04-10,34,24.4,92.6,0.0
2023-04-11,35.2,25.4,93.3,0.0
2023-04-12,36,25.6,93.0,12.5
2023-04-13,34.2,23.4,S/D,35.6
2023-04-14,34.4,23.6,91.1,0.0
2023-04-15,30,22.4,S/D,4.2
2023-04-16,33.4,23,90.0,0.0
2023-04-17,31.2,22.4,S/D,33.7
2023-04-18,34.2,23,88.2,0.0
2023-04-19,33.4,24.6,92.5,0.0
2023-04-20,32.4,24,92.9,36.8
2023-04-21,32,21.6,90.6,0.0
2023-04-22,32.4,22.4,91.8,2.6
2023-04-23,34,23.2,92.5,2.5
2023-04-24,31.2,22.4,92.2,29.6
2023-04-25,34.2,23,93.0,0.0
2023-04-26,33.6,24.2,94.0,7.2
2023-04-27,34.2,21.4,93.5,0.0
2023-04-28,33.6,22.4,93.3,6.4
2023-04-29,35.4,23.2,92.1,0.0
2023-04-30,33.2,23.6,92.8,S/D
