Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BAGAZAN
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,SAQUENA
Latitud :,4°43'26.46'',Longitud :,73°31'55.66'',Altitud :,100 msnm.
Tipo :,PE - Meteorológica,Código :,104067
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-07-01,S/D,22.2,S/D,0.0
2025-07-02,S/D,19.2,91.4,0.0
2025-07-03,S/D,18.2,91.2,0.0
2025-07-04,S/D,20.4,91.8,0.0
2025-07-05,S/D,20,92.6,0.0
2025-07-06,S/D,21.6,91.8,0.0
2025-07-07,S/D,22,92.8,0.0
2025-07-08,S/D,22.2,91.2,0.0
2025-07-09,S/D,22,92.3,2.0
2025-07-10,S/D,23,93.0,2.0
2025-07-11,S/D,23.4,91.4,0.0
2025-07-12,S/D,22.6,91.9,0.0
2025-07-13,S/D,23,93.9,0.0
2025-07-14,S/D,23.4,93.9,0.0
2025-07-15,S/D,23.2,93.0,0.0
2025-07-16,S/D,23,92.5,0.0
2025-07-17,S/D,22.4,92.8,0.0
2025-07-18,S/D,22,92.7,9.0
2025-07-19,S/D,22.4,92.8,0.0
2025-07-20,S/D,21.6,91.3,0.0
2025-07-21,S/D,21.2,91.8,0.0
2025-07-22,S/D,22,91.9,0.0
2025-07-23,S/D,23.4,93.3,0.0
2025-07-24,S/D,23.6,92.5,0.0
2025-07-25,S/D,23.4,92.4,0.0
2025-07-26,S/D,23.2,91.8,40.0
2025-07-27,S/D,23.2,93.8,0.0
2025-07-28,S/D,23,92.5,6.4
2025-07-29,S/D,23.2,91.8,7.7
2025-07-30,S/D,23.4,91.4,41.1
2025-07-31,S/D,23.6,93.3,0.0
