Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BAGAZAN
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,SAQUENA
Latitud :,4°43'26.46'',Longitud :,73°31'55.66'',Altitud :,100 msnm.
Tipo :,PE - Meteorológica,Código :,104067
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-05-01,S/D,S/D,91.9,4.6
2024-05-02,S/D,S/D,92.8,0.0
2024-05-03,S/D,S/D,92.9,12.4
2024-05-04,S/D,S/D,92.1,4.5
2024-05-05,S/D,S/D,91.2,0.0
2024-05-06,S/D,S/D,91.4,8.2
2024-05-07,S/D,S/D,91.0,12.2
2024-05-08,S/D,S/D,91.0,10.0
2024-05-09,S/D,S/D,92.8,12.5
2024-05-10,S/D,S/D,93.0,70.5
2024-05-11,S/D,S/D,93.6,0.0
2024-05-12,S/D,S/D,90.5,5.2
2024-05-13,S/D,S/D,92.0,13.6
2024-05-14,S/D,S/D,94.3,8.8
2024-05-15,S/D,S/D,92.7,46.4
2024-05-16,S/D,S/D,91.6,6.4
2024-05-17,S/D,S/D,92.4,0.0
2024-05-18,S/D,S/D,90.9,0.0
2024-05-19,S/D,S/D,91.9,6.2
2024-05-20,S/D,S/D,92.3,6.6
2024-05-21,S/D,S/D,92.6,0.0
2024-05-22,S/D,S/D,91.3,0.0
2024-05-23,S/D,S/D,91.9,0.0
2024-05-24,S/D,S/D,91.8,0.0
2024-05-25,S/D,S/D,93.0,20.4
2024-05-26,S/D,S/D,92.8,0.0
2024-05-27,S/D,S/D,91.5,0.0
2024-05-28,S/D,S/D,92.7,0.0
2024-05-29,S/D,S/D,91.5,0.0
2024-05-30,S/D,S/D,90.2,0.0
2024-05-31,S/D,S/D,91.2,0.0
