Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : FRANCISCO ORELLANA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,LAS AMAZONAS
Latitud :,3°25'24'',Longitud :,72°46'0'',Altitud :,137 msnm.
Tipo :,CO - Meteorológica,Código :,103024
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2018-03-01,33.8,S/D,88.1,5.8
2018-03-02,30.8,S/D,86.8,0.0
2018-03-03,30.8,S/D,89.1,0.0
2018-03-04,33.2,S/D,89.3,0.0
2018-03-05,35.8,S/D,75.6,58.6
2018-03-06,32.2,S/D,86.2,0.0
2018-03-07,31,S/D,89.9,14.2
2018-03-08,30,S/D,90.3,13.8
2018-03-09,28.8,S/D,94.8,0.0
2018-03-10,32,S/D,86.7,1.0
2018-03-11,33.6,S/D,84.0,0.9
2018-03-12,33.8,S/D,85.3,0.0
2018-03-13,34.4,S/D,81.5,0.0
2018-03-14,30.2,S/D,87.8,12.8
2018-03-15,32.4,S/D,88.3,0.0
2018-03-16,31.4,S/D,87.1,50.8
2018-03-17,33.6,S/D,83.0,2.0
2018-03-18,30.8,S/D,87.3,0.0
2018-03-19,35,S/D,83.4,29.3
2018-03-20,29.2,S/D,90.5,2.0
2018-03-21,33,S/D,85.6,4.0
2018-03-22,31.6,S/D,86.8,48.5
2018-03-23,31,S/D,84.6,4.4
2018-03-24,31.2,S/D,83.8,0.0
2018-03-25,35.2,S/D,84.1,16.2
2018-03-26,33.8,S/D,91.8,66.4
2018-03-27,31.2,S/D,90.9,0.0
2018-03-28,32.2,S/D,87.4,6.3
2018-03-29,27.8,S/D,91.3,61.3
2018-03-30,30.6,23.6,91.3,12.9
2018-03-31,31.4,22,88.3,2.3
2018-04-01,30.8,23.2,90.7,6.4
