Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.7'',Altitud :,245 msnm.
Tipo :,EAMA - Meteorológica,Código :,472587E0
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/09/01,00:00,19.9,0.0,99,237,1.1
2022/09/01,01:00,19.6,0.0,99,316,0.0
2022/09/01,02:00,19.0,0.0,99,193,0.2
2022/09/01,03:00,18.7,0.0,99,246,0.4
2022/09/01,04:00,18.3,0.0,99,253,1.0
2022/09/01,05:00,18.1,0.0,99,323,0.0
2022/09/01,06:00,17.8,0.0,99,262,1.0
2022/09/01,07:00,19.4,0.0,98,265,1.5
2022/09/01,08:00,23.5,0.0,85,277,0.9
2022/09/01,09:00,28.9,0.0,65,282,2.1
2022/09/01,10:00,32.8,0.0,52,323,3.6
2022/09/01,11:00,34.0,0.0,47,330,4.7
2022/09/01,12:00,35.3,0.0,44,320,3.9
2022/09/01,13:00,35.6,0.0,41,332,4.7
2022/09/01,14:00,35.6,0.0,42,328,2.8
2022/09/01,15:00,35.6,0.0,39,310,4.4
2022/09/01,16:00,34.9,0.0,43,318,2.8
2022/09/01,17:00,33.7,0.0,46,332,1.1
2022/09/01,18:00,28.8,0.0,69,257,0.0
2022/09/01,19:00,26.1,0.0,83,207,0.0
2022/09/01,20:00,24.7,0.0,89,178,0.0
2022/09/01,21:00,23.4,0.0,91,273,0.4
2022/09/01,22:00,22.9,0.0,94,90,0.0
2022/09/01,23:00,21.9,0.0,97,241,0.0
2022/09/02,00:00,21.5,0.0,97,56,0.0
2022/09/02,01:00,21.3,0.0,97,43,0.5
2022/09/02,02:00,20.7,0.0,98,254,0.2
2022/09/02,03:00,20.5,0.0,99,80,0.0
2022/09/02,04:00,20.2,0.0,98,259,0.0
2022/09/02,05:00,19.9,0.0,99,212,0.5
2022/09/02,06:00,19.8,0.0,98,283,0.1
2022/09/02,07:00,21.5,0.0,95,150,0.8
2022/09/02,08:00,24.8,0.0,85,248,0.7
2022/09/02,09:00,29.8,0.0,69,235,0.9
2022/09/02,10:00,32.4,0.0,59,305,2.0
2022/09/02,11:00,34.9,0.0,50,302,2.8
2022/09/02,12:00,35.8,0.0,44,331,2.6
2022/09/02,13:00,35.2,0.0,46,280,2.5
2022/09/02,14:00,35.0,0.0,45,280,3.3
2022/09/02,15:00,37.5,0.0,38,233,1.2
2022/09/02,16:00,36.0,0.0,41,274,1.9
2022/09/02,17:00,34.5,0.0,49,234,0.7
2022/09/02,18:00,29.5,0.0,70,143,0.8
2022/09/02,19:00,27.3,0.0,81,256,0.0
2022/09/02,20:00,26.1,0.0,87,64,0.1
2022/09/02,21:00,25.0,0.0,91,100,0.5
2022/09/02,22:00,24.2,0.0,94,16,0.0
2022/09/02,23:00,23.4,0.0,95,269,0.2
2022/09/03,00:00,23.1,0.0,98,189,1.2
2022/09/03,01:00,22.7,0.0,98,127,0.0
2022/09/03,02:00,22.2,0.0,98,252,0.0
2022/09/03,03:00,21.9,0.0,98,229,0.2
2022/09/03,04:00,22.4,0.0,98,100,0.4
2022/09/03,05:00,24.2,0.0,84,117,2.4
2022/09/03,06:00,23.4,0.0,80,137,1.3
2022/09/03,07:00,24.0,0.0,68,134,2.3
2022/09/03,08:00,26.0,0.0,58,116,3.1
2022/09/03,09:00,27.3,0.0,51,139,4.4
2022/09/03,10:00,28.8,0.0,48,160,4.4
2022/09/03,11:00,29.6,0.0,46,120,6.4
2022/09/03,12:00,31.3,0.0,43,151,4.8
2022/09/03,13:00,32.8,0.0,42,141,3.5
2022/09/03,14:00,33.1,0.0,41,123,3.5
2022/09/03,15:00,32.7,0.0,43,122,2.8
2022/09/03,16:00,31.9,0.0,44,127,3.2
2022/09/03,17:00,29.6,0.0,50,168,2.9
2022/09/03,18:00,27.0,0.0,57,164,1.7
2022/09/03,19:00,25.8,0.0,62,168,2.3
2022/09/03,20:00,24.3,0.0,70,157,0.8
2022/09/03,21:00,22.2,0.0,86,239,0.0
2022/09/03,22:00,21.2,0.0,89,339,0.2
2022/09/03,23:00,20.7,0.0,92,47,0.2
2022/09/04,00:00,19.8,0.0,94,306,0.1
2022/09/04,02:00,19.5,0.0,87,133,0.1
2022/09/04,03:00,18.5,0.0,91,36,0.1
2022/09/04,04:00,18.9,0.0,83,105,1.6
2022/09/04,05:00,20.0,0.0,70,114,2.2
2022/09/04,06:00,19.8,0.0,67,112,2.3
2022/09/04,07:00,20.6,0.0,66,133,2.5
2022/09/04,08:00,22.8,0.0,58,117,3.7
2022/09/04,09:00,24.9,0.0,50,121,4.1
2022/09/04,10:00,26.6,0.0,45,116,5.0
2022/09/04,11:00,28.5,0.0,43,120,4.1
2022/09/04,12:00,29.0,0.0,42,126,6.1
2022/09/04,13:00,30.5,0.0,41,134,3.9
2022/09/04,14:00,30.7,0.0,40,101,3.3
2022/09/04,15:00,31.1,0.0,40,117,3.2
2022/09/04,16:00,30.3,0.0,44,137,2.0
2022/09/04,17:00,28.6,0.0,48,140,1.4
2022/09/04,18:00,25.7,0.0,60,183,2.0
2022/09/04,19:00,23.2,0.0,75,71,0.0
2022/09/04,20:00,21.7,0.0,82,194,0.0
2022/09/04,21:00,20.8,0.0,88,241,0.0
2022/09/04,22:00,19.8,0.0,91,241,0.1
2022/09/04,23:00,19.0,0.0,93,248,0.0
2022/09/05,00:00,18.3,0.0,94,247,0.3
2022/09/05,01:00,17.8,0.0,95,260,0.0
2022/09/05,02:00,17.4,0.0,96,301,0.0
2022/09/05,03:00,17.1,0.0,97,201,0.0
2022/09/05,04:00,16.6,0.0,98,31,0.0
2022/09/05,05:00,15.9,0.0,98,262,1.6
2022/09/05,06:00,16.0,0.0,97,63,0.8
2022/09/05,07:00,18.3,0.0,91,275,1.0
2022/09/05,08:00,23.6,0.0,55,127,2.6
2022/09/05,09:00,25.6,0.0,45,127,4.7
2022/09/05,10:00,28.2,0.0,39,117,3.6
2022/09/05,11:00,29.8,0.0,35,115,5.3
2022/09/05,12:00,30.8,0.0,34,108,4.6
2022/09/05,13:00,32.4,0.0,33,139,3.8
2022/09/05,14:00,32.3,0.0,34,113,3.8
2022/09/05,15:00,32.6,0.0,34,106,3.3
2022/09/05,16:00,31.5,0.0,38,100,3.6
2022/09/05,17:00,29.4,0.0,46,102,2.5
2022/09/05,18:00,25.6,0.0,63,146,0.3
2022/09/05,19:00,23.4,0.0,73,54,0.6
