Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CRUZ
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2024-01-01,7.83,7.83,7.84,7.84,7.84
2024-01-02,7.84,7.84,7.85,7.86,7.85
2024-01-03,7.86,7.86,7.86,7.87,7.86
2024-01-04,7.91,7.91,7.92,7.94,7.92
2024-01-05,7.92,7.92,7.90,7.88,7.91
2024-01-06,7.91,7.89,7.74,7.74,7.82
2024-01-07,7.61,7.58,7.55,7.50,7.56
2024-01-08,7.37,7.33,7.29,7.23,7.31
2024-01-09,7.10,7.06,7.98,7.94,7.52
2024-01-10,7.84,7.80,7.76,7.74,7.79
2024-01-11,6.61,6.54,6.51,6.47,6.53
2024-01-12,6.36,6.34,6.32,6.29,6.33
2024-01-13,6.13,6.99,6.97,5.77,6.47
2024-01-14,5.54,5.44,5.34,5.29,5.40
2024-01-15,5.08,5.02,4.96,4.80,4.97
2024-01-16,4.82,4.76,4.73,4.72,4.76
2024-01-17,4.65,4.64,4.63,4.63,4.64
2024-01-18,4.65,4.65,4.65,4.65,4.65
2024-01-19,4.72,4.73,4.73,4.72,4.73
2024-01-20,4.69,4.69,4.69,4.69,4.69
2024-01-21,4.69,4.70,4.70,4.71,4.70
2024-01-22,4.73,4.73,4.74,4.76,4.74
2024-01-23,4.95,4.97,4.99,4.11,4.76
2024-01-24,5.10,5.11,5.13,5.14,5.12
2024-01-25,5.16,5.16,5.18,5.20,5.18
2024-01-26,5.24,5.26,5.26,5.29,5.26
2024-01-27,5.68,5.68,5.69,5.70,5.69
2024-01-28,5.84,5.84,5.84,5.85,5.84
2024-01-29,5.79,5.76,5.76,5.76,5.77
2024-01-30,5.53,5.49,5.43,5.40,5.46
2024-01-31,5.23,5.17,5.11,5.09,5.15
