Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CRUZ
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2021-09-01,4.37,4.39,4.41,4.42,4.40
2021-09-02,4.42,4.44,4.46,4.47,4.45
2021-09-03,4.58,4.63,4.68,4.69,4.65
2021-09-04,4.79,4.80,4.81,4.82,4.81
2021-09-05,4.87,4.87,4.88,4.88,4.88
2021-09-06,4.89,4.89,4.89,4.89,4.89
2021-09-07,4.87,4.88,4.90,4.91,4.89
2021-09-08,4.95,4.96,4.97,4.98,4.97
2021-09-09,4.98,4.98,4.99,4.99,4.99
2021-09-10,4.92,4.93,4.94,4.94,4.93
2021-09-11,5.32,5.40,5.47,5.54,5.43
2021-09-12,5.65,5.70,5.76,5.81,5.73
2021-09-13,5.88,5.90,5.91,5.92,5.90
2021-09-14,5.73,5.70,5.66,5.63,5.68
2021-09-15,5.50,5.43,5.43,5.40,5.44
2021-09-16,5.37,5.33,5.31,5.31,5.33
2021-09-17,5.32,5.32,5.30,5.30,5.31
2021-09-18,5.56,5.63,5.68,5.74,5.65
2021-09-19,6.04,6.08,6.11,6.15,6.10
2021-09-20,6.16,6.14,6.13,6.11,6.14
2021-09-21,5.90,5.88,5.87,5.85,5.88
2021-09-22,5.80,5.79,5.78,5.77,5.79
2021-09-23,5.78,5.74,5.70,5.68,5.73
2021-09-24,5.67,5.66,5.65,5.64,5.66
2021-09-25,5.58,5.60,5.61,5.61,5.60
2021-09-26,5.60,5.58,5.59,5.59,5.59
2021-09-27,5.57,5.72,5.59,5.60,5.62
2021-09-28,5.71,5.88,5.73,5.74,5.77
2021-09-29,5.88,5.93,5.89,5.90,5.90
2021-09-30,5.95,5.93,5.91,5.90,5.92
