Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CRUZ
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2023-12-01,5.76,5.80,5.87,5.91,5.84
2023-12-02,6.21,6.27,6.29,6.34,6.28
2023-12-03,6.40,6.45,6.48,6.51,6.46
2023-12-04,6.66,6.71,6.76,6.81,6.74
2023-12-05,6.92,6.95,6.97,6.98,6.96
2023-12-06,7.11,7.11,7.11,7.11,7.11
2023-12-07,7.11,7.10,7.04,7.08,7.08
2023-12-08,7.03,6.99,6.98,6.97,6.99
2023-12-09,6.93,6.91,6.90,6.89,6.91
2023-12-10,6.85,6.85,6.85,6.85,6.85
2023-12-11,6.87,6.87,6.87,6.89,6.88
2023-12-12,6.91,6.93,6.93,6.93,6.93
2023-12-13,6.92,6.92,6.92,6.92,6.92
2023-12-14,6.92,6.92,6.92,6.92,6.92
2023-12-15,7.03,7.05,7.07,7.09,7.06
2023-12-16,7.20,7.25,7.27,7.30,7.26
2023-12-17,7.39,7.45,7.48,7.43,7.44
2023-12-18,7.44,7.44,7.44,7.44,7.44
2023-12-19,7.41,7.40,7.40,7.40,7.40
2023-12-20,7.39,7.39,7.39,7.39,7.39
2023-12-21,7.39,7.40,7.42,7.43,7.41
2023-12-22,7.49,7.53,7.57,7.59,7.55
2023-12-23,7.70,7.72,7.75,7.79,7.74
2023-12-24,7.83,7.84,7.84,7.84,7.84
2023-12-25,7.83,7.83,7.80,7.78,7.81
2023-12-26,7.70,7.68,7.68,7.67,7.68
2023-12-27,7.67,7.67,7.67,7.67,7.67
2023-12-28,7.56,7.57,7.58,7.59,7.58
2023-12-29,7.65,7.68,7.70,7.73,7.69
2023-12-30,7.76,7.77,7.77,7.78,7.77
2023-12-31,7.80,7.82,7.82,7.82,7.82
