Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CRUZ
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2024-06-01,8.77,8.77,8.77,8.77,8.77
2024-06-02,8.76,8.76,8.75,8.74,8.75
2024-06-03,8.72,8.72,8.72,8.72,8.72
2024-06-04,8.75,8.75,8.76,8.76,8.76
2024-06-05,8.77,8.77,8.77,8.78,8.77
2024-06-06,8.80,8.81,8.82,8.82,8.81
2024-06-07,8.72,8.84,8.83,8.82,8.80
2024-06-08,8.82,8.82,8.81,8.81,8.82
2024-06-09,8.82,8.82,8.81,8.80,8.81
2024-06-10,8.77,8.77,8.75,8.73,8.76
2024-06-11,8.68,8.68,8.66,8.65,8.67
2024-06-12,8.63,8.63,8.61,8.60,8.62
2024-06-13,8.58,8.58,8.57,8.56,8.57
2024-06-14,8.53,8.53,8.51,8.50,8.52
2024-06-15,8.49,8.49,8.42,8.40,8.45
2024-06-16,8.39,8.39,8.39,8.39,8.39
2024-06-17,8.39,8.39,8.39,8.39,8.39
2024-06-18,8.39,8.39,8.39,8.39,8.39
2024-06-19,8.35,8.35,8.32,8.30,8.33
2024-06-20,8.28,8.28,8.25,8.22,8.26
2024-06-21,8.23,8.23,8.24,8.24,8.24
2024-06-22,8.28,8.28,8.30,8.31,8.29
2024-06-23,8.35,8.34,8.35,8.35,8.35
2024-06-24,8.83,8.33,8.31,8.30,8.44
2024-06-25,8.24,8.24,8.20,8.20,8.22
2024-06-26,8.21,8.21,8.25,8.27,8.24
2024-06-27,8.20,8.20,8.22,8.22,8.21
2024-06-28,8.22,8.22,8.20,8.20,8.21
2024-06-29,8.14,8.14,8.09,8.00,8.09
2024-06-30,7.97,7.97,7.96,7.96,7.97
