Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CRUZ
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2026-01-01,3.70,3.70,3.70,3.69,3.70
2026-01-02,3.69,3.72,3.78,3.86,3.76
2026-01-03,3.94,4.10,4.21,4.36,4.15
2026-01-04,4.37,4.37,4.37,4.38,4.37
2026-01-05,4.32,4.32,4.32,4.33,4.32
2026-01-06,4.36,4.39,4.42,4.46,4.41
2026-01-07,4.49,4.57,4.65,4.78,4.62
2026-01-08,4.96,4.97,4.97,4.97,4.97
2026-01-09,4.99,4.99,4.98,4.97,4.98
2026-01-10,4.95,4.93,4.91,4.89,4.92
2026-01-11,4.92,4.96,4.98,5.06,4.98
2026-01-12,5.13,5.19,5.26,5.30,5.22
2026-01-13,5.37,5.41,5.45,5.52,5.44
2026-01-14,5.60,5.68,5.77,5.83,5.72
2026-01-15,5.89,5.97,6.14,6.30,6.08
2026-01-16,6.31,6.33,6.33,6.33,6.33
2026-01-17,6.35,6.37,6.40,6.45,6.39
2026-01-18,6.47,6.48,6.48,6.50,6.48
2026-01-19,6.56,6.59,6.63,6.68,6.62
2026-01-20,6.72,6.76,6.82,6.99,6.82
2026-01-21,7.16,7.23,7.30,7.37,7.27
2026-01-22,7.43,7.48,7.52,7.56,7.50
2026-01-23,7.62,7.67,7.69,7.71,7.67
2026-01-24,7.72,7.71,7.69,7.68,7.70
2026-01-25,7.61,7.58,7.56,7.55,7.58
2026-01-26,7.50,7.52,7.53,7.55,7.53
2026-01-27,7.50,7.48,7.46,7.43,7.47
2026-01-28,7.40,7.39,7.40,7.40,7.40
2026-01-29,7.38,7.38,7.37,7.36,7.37
2026-01-30,7.34,7.31,7.27,7.24,7.29
2026-01-31,7.16,7.15,7.13,7.10,7.14
